,Year,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,BS_CUR_ASSET_REPORT,BS_CUR_LIAB,TOT_DEBT_TO_COM_EQY,Liquidity
11147,2020,ASMN,29.1118,0.4228,10.6409,76.0987,0.2243,0.9075,27.5778,161.589,39.813,0.5137,-665.6606,7699.492,7520.81,127.8317,1.0237583451782457
11148,2021,ASMN,29.2224,0.7551,10.6409,76.0987,1.1844,1.2125,4.3165,5.1924,49.9306,2.0929,25.4128,11316.364,9775.666,152.9826,1.1576054255536146
11149,2022,ASMN,31.1236,0.7551,16.3543,76.0987,1.2417,1.2669,3.7151,4.8742,56.9738,2.2414,20.0091,12873.729,11317.808,122.685,1.137475472282265
11150,2023,ASMN,31.1236,0.7551,16.3543,76.0987,1.4644,1.1183,4.2751,4.6157,72.6558,1.5429,27.5247,18366.181,14314.732,114.0313,1.2830265351806796
11151,2003,PKI,21.4788,3.4303,3.0732,57.7954,0.6277,2.4695,26.0626,15.2335,-88.8475,1.0868,30.1564,1856.2108,4086.5,58.573,0.4542299767527224
11152,2004,PKI,21.8184,3.3006,3.2972,58.718,0.8978,1.7725,28.6276,14.2728,-52.6415,1.0457,27.7409,2051.4116,4639.2798,56.5478,0.4421832026600335
11153,2005,PKI,24.9572,6.0103,5.3507,63.3654,1.1086,0.7695,60.0926,61.5821,47.562,0.4342,27.7409,2142.3823,1403.3307,118.9105,1.5266410832457384
11154,2006,PKI,24.7359,2.5672,5.3507,66.1349,4.1277,0.5441,7.9913,1.7734,53.3735,0.4684,12.2187,2432.6755,641.4476,5.6963,3.7924773590235583
11155,2007,PKI,23.6697,2.1444,5.3507,63.3654,1.8523,0.7553,14.4816,1.5422,60.8315,0.5499,26.6221,2795.479,1623.2512,61.0048,1.722148118541357
11156,2008,PKI,23.6697,2.1444,5.3507,63.3654,4.4737,2.366,15.202,1.6256,81.7411,3.015,42.0621,4186.4263,1040.7041,37.224,4.022686467748134
11157,2009,PKI,22.8146,2.1444,2.7811,63.3654,2.3194,0.6674,13.8066,1.4828,90.9742,0.5045,11.2955,4152.7478,1850.1057,24.6835,2.2446002949993615
11158,2010,PKI,23.6697,2.1444,5.3507,63.3654,4.8597,1.6636,15.2807,1.4039,117.5739,1.8899,36.1999,5226.454,1804.3462,16.0846,2.896591574277708
11159,2011,PKI,22.8146,2.1444,2.7811,63.3654,1.7477,0.7676,11.6689,1.4534,127.802,0.6404,20.1279,3731.0,2479.1,39.3655,1.504981646565286
11160,2012,PKI,22.8146,2.1444,2.7811,63.3654,1.3468,0.5786,9.1901,1.5872,145.5976,0.3163,13.9243,4050.6,2631.4,49.4806,1.5393326746218745
11161,2013,PKI,23.1767,2.1444,3.8694,63.3654,1.3027,0.5065,5.1224,1.589,155.6735,0.2313,6.9204,3804.3,2835.3,44.132,1.3417627764257751
11162,2014,PKI,25.2691,2.1444,3.8694,69.6267,1.3326,0.5301,5.1585,1.5518,166.0201,0.2735,6.6464,4300.9,4162.5,42.6925,1.033249249249249
11163,2015,PKI,22.9655,2.1444,6.4389,60.1746,1.3319,0.4977,0.2708,1.5541,163.9605,0.2153,-1.2406,3858.2,5108.5,41.4257,0.7552510521679553
11164,2016,PKI,23.891,2.1444,6.4389,62.944,0.8543,0.4839,0.6869,1.5675,158.9318,0.1881,-3.067,4109.7,5671.9,38.3565,0.7245720129057283
11165,2017,PKI,23.7803,0.4228,4.6856,66.0747,1.2502,0.6714,2.3598,1.5751,159.7281,0.4818,3.907,4092.4,5875.5,38.9093,0.696519445153604
11166,2018,PKI,23.7803,0.4228,4.6856,66.0747,2.6576,0.9786,10.4459,1.4919,174.4001,0.9696,23.1922,5292.7,5217.9,29.8989,1.0143352689779417
11167,2019,PKI,28.2366,1.2383,4.6856,78.5972,2.6023,0.6471,13.7672,1.4014,174.6958,0.5126,4.2963,6111.6,6127.7,23.1637,0.9973725867780734
11168,2020,PKI,29.6248,1.2383,8.8573,78.5972,1.5539,0.3359,3.0261,1.3566,169.574,0.115,1.7728,5556.0,5486.4,19.6919,1.0126859142607174
11169,2021,PKI,29.7354,1.5705,8.8573,78.5972,2.2205,0.5957,2.4587,1.3362,161.8947,0.4583,-0.1704,6993.9,5375.7,19.1271,1.3010212623472293
11170,2022,PKI,29.7354,1.5705,8.8573,78.5972,2.5055,0.629,4.3284,1.365,157.036,0.484,-3.0011,8474.4,6279.4,19.4796,1.3495556900340795
11171,2023,PKI,29.7354,1.5705,8.8573,78.5972,2.3875,0.5195,4.6672,1.4156,164.9425,0.3086,5.0337,8776.6,8927.2,20.2814,0.9831302088000716
11172,2003,DEN,10.9164,16.3746,16.3746,47.1743,2.2933,2.5113,-2.9474,2.7058,93.065,3.7217,84.7713,-7553.1839,4452.0703,63.5908,-1.696555398058292
11173,2004,DEN,10.8074,16.2111,16.2111,46.7034,2.2752,2.4168,-2.7636,2.6505,91.0005,3.5646,81.1198,-5808.412,4627.6033,61.19,-1.2551663622506275
11174,2005,DEN,10.6984,16.0476,16.0476,46.2324,2.2572,2.3222,-2.5797,2.5952,88.9359,3.4075,77.4683,-4063.6402,4803.1362,58.7893,-0.8460389276489807
11175,2006,DEN,10.5894,15.8841,15.8841,45.7614,2.2391,2.2276,-2.3958,2.5399,86.8714,3.2504,73.8168,-2318.8684,4978.6692,56.3885,-0.4657606896236447
11176,2007,DEN,10.4805,15.7208,15.7208,45.2905,2.221,2.1331,-2.212,2.4846,84.8068,3.0933,70.1653,-574.0965,5154.2022,53.9877,-0.11138416339196
11177,2008,DEN,10.3715,15.5572,15.5572,44.8195,2.2029,2.0385,-2.0281,2.4292,82.7423,2.9362,66.5138,1307.46,1244.92,10.337,1.050236159753237
11178,2009,DEN,10.2625,15.3938,15.3938,44.3485,2.1848,1.944,-3.0501,2.4196,117.8735,2.7791,8.9739,3535.526,3081.348,62.2919,1.1473958799849937
11179,2010,DEN,10.3306,15.4959,15.4959,44.6429,4.3711,2.4131,3.0923,2.0544,56.2791,3.4782,243.8565,6890.618,3605.458,24.4608,1.9111630200656893
11180,2011,DEN,10.3306,15.4959,15.4959,44.6429,2.6743,1.2392,2.8278,1.7482,60.0613,1.4169,6.7204,7221.55,4500.72,23.3375,1.60453216374269
11181,2012,DEN,10.3306,15.4959,15.4959,44.6429,2.5803,1.3779,0.9882,1.8187,61.7136,1.7152,2.751,7014.29,4549.29,35.827,1.5418427930512233
11182,2013,DEN,10.3306,15.4959,15.4959,44.6429,1.9174,1.7287,3.2748,2.2564,65.7303,2.8868,9.3933,9293.71,8916.8,89.1824,1.0422696483043243
11183,2014,DEN,9.0909,13.6364,13.6364,39.2857,2.0946,1.4365,1.3144,2.1348,104.1501,1.8377,110.6774,18355.49,11095.38,40.5234,1.6543363093467731
11184,2015,DEN,9.0909,13.6364,13.6364,39.2857,1.2572,1.13,-4.1601,1.942,95.9265,1.2556,-7.8958,14968.23,11307.87,39.6639,1.3237002194047154
11185,2016,DEN,9.0909,13.6364,13.6364,39.2857,-0.0226,1.1938,-13.7127,2.3491,54.4169,1.5859,-43.2723,9946.34,11645.06,91.9084,0.8541252685688181
11186,2017,DEN,9.0909,13.6364,13.6364,39.2857,0.2364,1.3288,-7.8065,2.9942,41.9114,1.9732,-16.1407,7369.41,9153.04,44.3797,0.8051325024254236
11187,2018,DEN,9.0909,13.6364,13.6364,39.2857,0.727,1.5067,-1.4445,2.9793,40.1461,2.5195,-3.348,7942.14,7902.17,53.3287,1.0050581042928717
11188,2019,DEN,9.0909,13.6364,13.6364,39.2857,1.8952,1.2213,-8.7905,1.8947,53.3511,1.3439,223.939,26705.86,7873.19,12.9973,3.391999939033606
11189,2020,DEN,9.0909,13.6364,13.6364,39.2857,1.2732,0.6865,1.83,1.485,54.5355,0.5556,2.2199,26104.14,8093.28,8.1975,3.2254092283968925
11190,2021,DEN,9.0909,13.6364,13.6364,39.2857,2.9782,0.8772,5.5424,1.3285,58.1402,0.8471,6.6099,25735.98,4877.52,0.0,5.276447866948777
11191,2022,DEN,9.0909,13.6364,13.6364,39.2857,2.9614,0.6603,5.054,1.2156,61.8804,0.5963,6.4331,27008.46,4170.68,0.0,6.475792916263055
11192,2023,DEN,9.0909,13.6364,13.6364,39.2857,3.746,0.4866,6.6831,1.1797,67.2734,0.3984,8.6109,28704.22,4322.99,0.8604,6.639899699050889
11193,2003,MTLM,10.3889,-2.1999,-12.6289,45.8567,1.5323,0.6894,5.98,4.2561,8.6549,0.7662,54.0883,2776.9554,1890.8495,207.4878,1.4686284656711177
11194,2004,MTLM,11.7047,-1.9206,-11.0399,47.9335,1.6877,0.7943,6.067,4.1421,10.9049,0.9731,51.2524,2991.3617,2105.1819,199.0103,1.4209516526814143
11195,2005,MTLM,13.0205,-1.6413,-9.4508,50.0103,2.3925,1.2019,6.1539,4.0281,2.7361,1.7267,48.4165,997.8042,223.1361,200.0787,4.471729137508453
11196,2006,MTLM,14.3363,-1.3621,-7.8618,52.0871,2.288,1.372,7.0049,3.8124,9.1569,2.4657,67.3373,1587.5491,653.546,188.7006,2.429131384783932
11197,2007,MTLM,15.6521,-1.0828,-6.2727,54.1639,2.1479,1.2169,7.0897,3.6463,12.3204,1.7524,64.7614,2288.2649,1670.38,136.1049,1.3699067876770554
11198,2008,MTLM,16.8695,0.0,0.0,50.4816,3.2369,1.79,8.9838,3.3774,16.268,3.6154,36.4153,3053.147,2069.396,117.9559,1.4753807391142149
11199,2009,MTLM,15.9441,0.0,0.0,47.7122,2.2769,0.8426,6.275,3.4614,19.6813,0.4356,20.9818,3915.161,1879.718,146.8468,2.0828448735395417
11200,2010,MTLM,21.0542,0.0,0.0,63.0042,1.7929,1.1613,4.915,3.7473,23.7282,1.6221,46.0426,4532.79,2895.939,168.0689,1.5652228862555462
11201,2011,MTLM,21.0542,0.0,0.0,63.0042,1.7668,1.138,2.1482,3.8107,25.7841,1.5203,18.6951,5367.63,5298.144,200.9773,1.0131151588178804
11202,2012,MTLM,21.0542,0.0,0.0,63.0042,2.1575,1.0992,4.529,3.7153,30.0657,1.3637,16.6056,6684.032,6442.329,194.5248,1.037517953522709
11203,2013,MTLM,22.1004,0.0,0.0,66.1349,2.5192,1.2459,8.2451,3.4686,39.2768,1.8156,30.6365,8351.341,7942.617,144.6862,1.0514596133742822
11204,2014,MTLM,22.8448,0.0,0.0,68.3624,2.3744,1.1673,6.9323,3.2069,48.3682,1.5217,23.1468,9333.403,8908.067,128.2055,1.0477472834454435
11205,2015,MTLM,27.0999,0.0,0.0,81.0957,4.4306,2.5595,8.3675,2.775,40.2983,4.6853,-16.6842,5703.328,4721.166,68.1707,1.2080337780963433
11206,2016,MTLM,27.0999,0.0,0.0,81.0957,4.7015,2.2466,10.918,2.1348,50.9027,3.436,26.3148,5800.203,4357.362,43.9527,1.3311271819968138
11207,2017,MTLM,34.1113,2.9296,15.6288,83.5942,4.5605,2.6826,9.0411,2.0007,63.0089,4.4287,25.7784,5975.957,4718.324,57.6845,1.2665423146015409
11208,2018,MTLM,34.1113,2.9296,15.6288,83.5942,2.7014,2.356,6.0031,2.2335,71.5587,4.2622,13.5692,6481.72,6157.338,81.1593,1.0526821818129848
11209,2019,MTLM,33.7692,2.9296,14.601,83.5942,4.7714,2.7815,5.3147,2.4723,27.3368,5.7139,-61.7981,5282.84,4566.948,66.0976,1.1567550145085952
11210,2020,MTLM,31.8177,2.084,14.601,78.5972,3.5773,1.6402,5.1103,2.5931,30.818,2.63,12.7346,5815.207,5119.08,65.7729,1.135986739804809
11211,2021,MTLM,33.1355,3.2619,17.3821,78.5972,5.0802,2.8082,6.4893,2.3045,35.6128,4.789,15.5585,5419.076,3922.855,46.4678,1.3814112425771536
11212,2022,MTLM,33.6586,3.2619,18.9541,78.5972,5.054,2.8626,9.1349,2.1274,43.8862,5.0107,23.2314,5491.81,4587.63,57.5065,1.1970908726292226
11213,2023,MTLM,33.6586,3.2619,18.9541,78.5972,3.7729,2.8626,9.1349,2.1274,43.8862,5.0107,23.2314,5491.81,4587.63,57.5065,1.1970908726292226
11214,2003,ATFL,16.1134,-5.1863,-16.1423,69.4625,5.445,0.9365,-5.0266,2.7919,33.0326,0.7932,-1.8915,1559.84,1357.85,91.7327,1.148757226497772
11215,2004,ATFL,17.134,-4.6422,-14.1831,70.0232,5.5017,1.1138,1.0758,3.3178,35.8763,1.3839,8.6089,1993.6899,1736.5699,47.6644,1.1480619927824387
11216,2005,ATFL,18.1545,-4.098,-12.2239,70.5839,6.7247,1.364,0.2028,3.0171,34.6769,1.9638,-3.3433,1418.21,1143.33,69.5805,1.2404205260073646
11217,2006,ATFL,19.1751,-3.5538,-10.2648,71.1446,10.243,2.6165,-2.1986,2.3556,32.9263,4.3096,-5.0482,1235.14,680.05,0.3739,1.8162488052349095
11218,2007,ATFL,20.1956,-3.0097,-8.3056,71.7053,8.8332,1.4998,9.2696,1.9733,39.2798,1.9552,19.2961,1427.86,818.66,26.601,1.7441428676129285
11219,2008,ATFL,21.0542,0.0,0.0,63.0042,9.3649,1.9577,8.6389,1.8119,45.9501,2.654,16.9815,1519.28,695.84,10.0681,2.183375488618073
11220,2009,ATFL,25.2389,0.0,0.0,75.5268,7.0947,1.4812,10.3381,1.6676,53.2946,1.7779,15.9836,1644.85,800.64,0.0,2.0544189648281375
11221,2010,ATFL,25.2389,0.0,0.0,75.5268,7.9039,2.8359,11.0108,1.6273,61.855,4.0045,16.0624,1837.4,959.51,0.0,1.9149357484549407
11222,2011,ATFL,25.2389,0.0,0.0,75.5268,9.9218,3.714,12.329,1.5722,72.8791,5.1188,17.8226,1696.22,831.86,0.0,2.0390690741230495
11223,2012,ATFL,25.2389,0.0,0.0,75.5268,13.3677,4.1253,13.2047,1.4216,85.7318,5.1877,17.6356,1469.36,610.44,0.0,2.407050651988729
11224,2013,ATFL,25.2389,0.0,0.0,75.5268,13.4157,3.9535,13.8704,1.3303,100.6497,4.9046,17.4008,1378.07,679.97,0.0,2.0266629410121033
11225,2014,ATFL,25.2389,0.0,0.0,75.5268,11.6388,3.5275,12.177,1.3266,115.9235,4.3628,15.1751,1338.56,768.72,5.3098,1.741284212717244
11226,2015,ATFL,26.265,0.0,0.0,78.5972,11.6079,3.9217,9.2201,1.3431,128.7663,4.9574,11.0787,1478.89,922.16,8.242,1.603723865706602
11227,2016,ATFL,26.265,0.0,0.0,78.5972,7.4357,2.937,5.3296,1.4592,115.9476,4.0518,-9.9444,2053.47,1557.53,33.2642,1.3184144125634818
11228,2017,ATFL,31.1236,0.4228,14.1778,78.5972,11.4404,3.4686,6.4757,1.451,125.6997,4.2983,8.3981,1669.85,904.83,5.7525,1.845484787197595
11229,2018,ATFL,31.1236,0.4228,14.1778,78.5972,13.322,3.7714,7.4617,1.3096,139.3879,4.5632,10.8896,1915.32,816.7,0.0,2.345194073711277
11230,2019,ATFL,31.8077,0.4228,16.2334,78.5972,13.077,3.2964,7.5595,1.2656,154.4528,3.8646,10.8079,2351.4,782.46,0.0,3.005137642818802
11231,2020,ATFL,32.0189,0.4228,16.8682,78.5972,9.0937,2.0309,6.9307,1.2441,167.7289,2.2793,8.5956,2076.49,689.97,4.8698,3.009536646520863
11232,2021,ATFL,33.397,0.4228,21.0097,78.5972,14.4413,3.9207,5.9392,1.2466,178.908,4.6563,6.6775,2152.6,842.47,3.316,2.555105819791802
11233,2022,ATFL,33.7391,0.4228,22.0375,78.5972,10.6531,3.4773,4.4391,1.2966,194.3196,4.3166,5.98,2735.19,1308.14,10.8073,2.0909000565688687
11234,2023,ATFL,43.6978,23.3162,29.0508,78.5972,10.951,3.5256,2.397,1.3266,202.8716,4.3212,5.186,2722.44,1271.41,12.762,2.14127622088862
11235,2003,SPB,13.6279,10.6504,-0.3554,30.52,-0.567,0.9086,-3.6125,4.7331,-83.612,0.5558,12.2814,-79.7566,3419.0206,257.0411,-0.0233273236201033
11236,2004,SPB,14.5776,10.1062,0.207,33.3444,-0.3587,0.9126,-2.7592,4.5516,-68.8914,0.5806,12.6198,261.5928,3394.217,242.6065,0.0770701460749268
11237,2005,SPB,15.5274,9.562,0.7695,36.1687,-0.1503,0.9167,-1.9059,4.3701,-54.1708,0.6054,12.9581,602.9422,3369.4135,228.172,0.1789457423376501
11238,2006,SPB,16.4771,9.0178,1.332,38.9931,0.058,0.9208,-1.0526,4.1886,-39.4502,0.6302,13.2965,944.2915,3344.61,213.7375,0.2823323197622443
11239,2007,SPB,17.4269,8.4736,1.8945,41.8174,0.2664,0.9248,-0.1992,4.0071,-24.7296,0.655,13.6349,1285.6409,3319.8064,199.303,0.3872638175527344
11240,2008,SPB,18.3766,7.9294,2.457,44.6418,0.4747,0.9289,0.6541,3.8256,-10.009,0.6798,13.9733,1626.9903,3295.0029,184.8685,0.4937750737639715
11241,2009,SPB,10.844,7.309,3.023,22.1553,1.0772,0.8481,1.5074,3.6441,34.2275,0.4093,14.3116,2124.597,1964.22,210.3117,1.0816492042642882
11242,2010,SPB,22.6436,7.309,3.023,57.4654,1.3787,0.9764,5.3537,3.5761,39.9268,0.9219,16.6512,2270.939,1949.696,152.0104,1.164765686548057
11243,2011,SPB,23.5691,7.309,3.023,60.2348,1.2757,0.9919,8.0404,3.1851,50.3205,0.975,26.032,3646.65,3501.894,145.0182,1.0413364881975298
11244,2012,SPB,24.6152,7.309,5.8041,60.596,1.3476,0.8813,4.0516,2.835,55.2197,0.6909,9.736,3234.128,3082.052,83.7219,1.0493424510683145
11245,2013,SPB,24.6152,7.309,5.8041,60.596,1.0461,0.8954,2.1278,2.86,64.5786,0.6779,16.9485,3567.619,4537.715,140.8614,0.7862148680558387
11246,2014,SPB,26.7076,7.309,3.023,69.6267,1.3308,0.8553,2.4227,2.9591,60.907,0.5881,5.7464,3631.303,3978.788,101.3905,0.9126656157603772
11247,2015,SPB,26.3354,0.4228,8.2225,70.1987,1.2975,0.8398,1.4882,2.7773,65.6293,0.5654,7.7534,3838.136,4252.875,79.4646,0.9024803221350264
11248,2016,SPB,24.3637,0.4228,8.2225,64.2986,1.4248,0.8636,3.1932,2.6365,70.141,0.6501,6.8745,3738.508,3948.279,68.2337,0.9468702692996112
11249,2017,SPB,26.3354,0.4228,8.2225,70.1987,2.8389,1.3396,11.7433,2.1514,95.9477,1.6278,36.7532,2995.2,2819.9,27.6238,1.062165325011525
11250,2018,SPB,27.1703,0.4228,8.2225,72.6972,2.7067,1.2797,10.2767,1.8035,115.0626,1.4938,19.9223,4328.8,3293.0,20.0325,1.314546006680838
11251,2019,SPB,29.1419,0.4228,8.2225,78.5972,3.2315,1.2031,14.1362,1.6786,141.6246,1.3265,23.1202,5828.4,3316.6,10.5049,1.7573418561177108
11252,2020,SPB,30.1378,1.7517,9.8851,78.5972,2.7998,0.7526,12.592,1.5081,161.6109,0.6485,14.1122,6002.2,2333.9,0.7005,2.5717468614764982
11253,2021,SPB,30.9727,1.7517,9.8851,81.0957,2.7861,0.9194,7.1736,1.3717,181.1897,0.893,12.1148,5641.9,2178.9,0.6826,2.5893340676488132
11254,2022,SPB,31.0834,2.084,9.8851,81.0957,3.1279,0.8771,6.9256,1.3249,208.4207,0.8375,9.8475,5936.1,2457.4,0.3282,2.415601855619761
11255,2023,SPB,31.0834,2.084,9.8851,81.0957,4.4531,0.8962,21.1759,1.2933,271.5316,0.868,30.2806,8582.3,2833.4,0.0,3.028975788804969
11256,2003,SM,0.4573,-2.5768,-28.8434,32.6584,3.1989,1.2483,9.2791,6.7065,24.6427,2.444,49.3131,1450.474,1332.759,13.5664,1.0883242956903685
11257,2004,SM,2.2736,-2.3267,-26.2587,35.2708,3.9377,2.0689,11.2572,5.4096,35.7872,6.4826,45.2242,1913.7729,1668.77,91.7289,1.1468164576304702
11258,2005,SM,4.09,-2.0766,-23.6741,37.8831,3.3136,1.8894,9.3599,5.345,49.1631,5.8935,37.3763,2890.5901,2515.74,131.7695,1.1490019238872062
11259,2006,SM,5.9063,-1.8264,-21.0894,40.4954,2.4945,1.7274,4.6106,5.9461,58.1048,5.5985,18.1877,3966.563,3526.9939,260.4223,1.1246299575397622
11260,2007,SM,7.7227,-1.5763,-18.5048,43.1078,2.7057,1.7606,4.019,5.6394,66.2894,4.8345,14.0859,3353.2229,3057.5439,194.9315,1.0967047439613211
11261,2008,SM,9.539,-1.3262,-15.9201,45.7201,3.1269,1.544,6.1681,4.8286,81.9907,3.5333,23.6861,3480.324,2131.984,137.8492,1.632434389751518
11262,2009,SM,11.3554,-1.0761,-13.3355,48.3324,1.8273,1.0613,1.0624,4.7409,84.573,1.2955,3.1495,3348.511,2426.886,246.5255,1.3797561978601385
11263,2010,SM,13.1717,-0.8259,-10.7508,50.9447,2.7046,1.3003,4.4964,3.3348,131.105,1.7742,96.5553,3640.157,2885.65,53.9263,1.2614686465787603
11264,2011,SM,14.9881,-0.5758,-8.1662,53.5571,3.2684,1.4772,7.0629,2.5718,147.0376,2.2246,12.1526,4035.422,2912.893,39.9459,1.385365682845199
11265,2012,SM,16.8044,-0.3257,-5.5815,56.1694,3.3799,1.5345,7.169,2.573,166.673,2.3783,13.354,4659.688,3349.276,41.4588,1.3912523184115015
11266,2013,SM,16.9902,0.0,0.0,50.8429,2.9137,1.2492,5.6887,2.5349,182.4887,1.6217,9.4891,4938.882,3510.654,61.3778,1.4068267621930273
11267,2014,SM,19.0826,0.0,0.0,57.1042,3.4038,1.3842,2.8774,2.2377,191.0031,1.7654,4.6657,3798.312,2254.287,0.0,1.6849283165808082
11268,2015,SM,22.0803,0.0,0.0,66.0747,5.1752,3.0532,6.0275,2.1158,209.307,5.576,9.5831,4907.824,3142.381,7.3602,1.5618169789086682
11269,2016,SM,22.0803,0.0,0.0,66.0747,4.2604,2.0918,7.2998,2.1799,235.0328,3.3327,12.2909,4928.102,3215.005,17.003,1.5328442724039308
11270,2017,SM,30.51,1.7517,11.0036,78.5972,5.708,2.8724,8.3229,2.0324,277.8869,4.6406,18.3419,4500.578,2799.746,9.5993,1.6074951084848412
11271,2018,SM,30.51,1.7517,11.0036,78.5972,2.8388,1.7249,0.9605,2.21,274.8065,2.7969,-1.1085,5562.684,4076.969,53.2283,1.3644165555342709
11272,2019,SM,30.51,1.7517,11.0036,78.5972,2.9301,1.7242,1.8806,2.5648,285.5304,2.9174,3.9023,6567.633,5190.954,59.5882,1.265207320272921
11273,2020,SM,31.194,1.7517,13.0593,78.5972,2.319,1.0581,-2.1562,2.4468,265.7022,1.1296,-6.9443,3827.868,3201.224,48.0626,1.1957513750990243
11274,2021,SM,32.5822,1.7517,17.231,78.5972,0.9967,1.5021,-16.1331,2.584,176.4371,2.5644,-33.5959,3636.819,4415.915,102.275,0.8235708794213656
11275,2022,SM,34.5941,2.084,22.9444,78.5972,1.1651,1.6818,-12.3768,3.8654,111.4847,4.4446,-36.8133,4204.863,5933.858,184.3927,0.7086221139771124
11276,2023,SM,34.5941,2.084,22.9444,78.5972,2.8955,1.9584,2.2638,5.1627,122.8494,6.044,10.1939,5381.642,6849.617,148.6474,0.7856850974295351
11277,2003,STYRENIX,9.1217,1.4427,-10.4366,36.2511,4.6857,2.571,-8.6235,1.7316,-38.657,1.6352,13.4431,369.719,1909.5132,51.887,0.1936195046988939
11278,2004,STYRENIX,11.3706,1.981,-7.9277,39.9462,4.7318,2.4818,-6.8545,1.7233,-0.6343,1.6578,13.201,970.2089,2027.6194,49.329,0.4784965561091001
11279,2005,STYRENIX,13.6196,2.5194,-5.4188,43.6413,4.778,2.3926,-5.0855,1.7149,37.3884,1.6804,12.9588,1570.6988,2145.7255,46.7711,0.7320129252320485
11280,2006,STYRENIX,15.8686,3.0577,-2.9099,47.3364,4.8241,2.3034,-3.3165,1.7065,75.4112,1.703,12.7167,2171.1888,2263.8317,44.2131,0.9590769490505852
11281,2007,STYRENIX,18.1175,3.5961,-0.401,51.0315,4.8703,2.2142,-1.5475,1.6981,113.4339,1.7256,12.4745,2771.6787,2381.9378,41.6551,1.1636234581776232
11282,2008,STYRENIX,22.5631,9.2721,3.2346,55.0572,5.5326,2.7799,0.2215,1.6898,131.1533,0.6889,12.2324,2130.052,2349.099,38.1894,0.9067527592493974
11283,2009,STYRENIX,22.5631,9.2721,3.2346,55.0572,5.2128,1.6305,1.9905,1.6814,190.0742,1.984,11.9902,3736.426,1660.718,29.0932,2.249885892728326
11284,2010,STYRENIX,22.5631,9.2721,3.2346,55.0572,5.8302,2.0951,9.6731,1.562,216.1285,2.7118,13.7074,4417.302,1812.422,34.3591,2.4372370231656864
11285,2011,STYRENIX,26.275,1.2685,10.6106,66.7971,4.3935,1.5062,9.6731,1.562,294.6163,1.904,13.7074,6434.868,3840.826,32.6975,1.675386492384711
11286,2012,STYRENIX,31.9586,1.2685,15.8404,78.5972,4.3034,1.5889,6.9964,1.792,333.8228,2.0586,13.3076,7821.7,4396.857,35.5789,1.7789298128185655
11287,2013,STYRENIX,32.3006,1.2685,16.8682,78.5972,5.4158,1.8189,6.2813,1.7122,366.5027,2.3385,9.7896,6643.951,3533.557,16.1259,1.8802444675436112
11288,2014,STYRENIX,32.3006,1.2685,16.8682,78.5972,3.8537,1.2644,-1.1463,1.7157,354.4144,1.476,-3.2983,6657.24,3821.702,40.5065,1.7419568558720695
11289,2015,STYRENIX,32.4112,1.6007,16.8682,78.5972,3.7459,1.2846,-0.8749,1.7662,346.4682,1.4929,-2.2421,5258.39,2940.543,32.1372,1.7882377506467344
11290,2016,STYRENIX,36.4853,2.084,23.6094,83.5942,5.8769,1.5695,23.6609,1.5811,505.4014,1.8416,45.8724,9041.374,3050.465,11.0705,2.9639330397168955
11291,2017,STYRENIX,45.4481,28.9943,23.6094,83.5942,7.0765,1.6971,25.3443,1.4584,487.0075,2.0027,-3.6395,8602.429,2909.027,6.1035,2.9571499336376044
11292,2018,STYRENIX,22.6155,4.6727,4.6167,58.4217,4.9626,2.0358,5.5285,1.6646,189.4794,1.7708,11.5059,3972.6585,2618.1501,36.5391,1.5173532258521008
11293,2019,STYRENIX,24.8645,5.2111,7.1256,62.1168,5.0087,1.9465,7.2975,1.6563,227.5021,1.7934,11.2638,4573.1484,2736.2562,33.9811,1.6713158658169511
11294,2020,STYRENIX,27.1134,5.7494,9.6345,65.8119,5.0549,1.8573,9.0665,1.6479,265.5248,1.816,11.0216,5173.6383,2854.3624,31.4231,1.8125372937928272
11295,2021,STYRENIX,29.3624,6.2878,12.1434,69.507,5.1011,1.7681,10.8355,1.6395,303.5476,1.8386,10.7795,5774.1282,2972.4685,28.8652,1.9425363801163915
11296,2022,STYRENIX,31.6114,6.8261,14.6523,73.2021,5.1472,1.6789,12.6045,1.6311,341.5703,1.8612,10.5373,6374.6182,3090.5747,26.3072,2.0625996194170617
11297,2023,STYRENIX,33.8603,7.3644,17.1611,76.8972,5.1934,1.5897,14.3735,1.6228,379.593,1.8838,10.2952,6975.1081,3208.6808,23.7492,2.1738242395441767
11298,2003,SEPC,8.1535,0.0,0.0,41.444,2.5389,1.5125,5.1942,3.2244,9.6602,2.2097,99.71,160.47,69.98,0.2717,2.293083738210917
11299,2004,SEPC,8.9306,0.0,0.0,42.6923,2.3822,1.4805,-0.2726,1.3519,9.705,2.1308,34.404,138.32,39.36,1.3374,3.5142276422764227
11300,2005,SEPC,9.7077,0.0,0.0,43.9406,2.2256,1.4485,2.5078,1.7967,25.3208,2.052,166.7721,914.64,254.11,49.4958,3.599386092637047
