,Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,FNCL_LVRG,BOOK_VAL_PER_SH,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,BS_CUR_ASSET_REPORT,BS_CUR_LIAB,TOT_DEBT_TO_COM_EQY
6923,2017-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,4.3092,2.1923,1.8721,3.7834,152.3159,3.1188,38.0856,6511.523,6532.576,104.6617
6924,2018-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,4.4237,2.4295,4.1834,2.3727,283.8984,3.7668,146.1695,9639.847,7280.32,12.5321
6925,2019-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,2.9669,1.6663,4.5667,2.1831,313.5948,2.604,10.4602,14828.517,11481.498,23.9527
6926,2020-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,3.559,1.9449,6.0062,2.4945,358.8329,3.429,14.4257,17333.541,14448.016,29.7659
6927,2021-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,4.9343,3.6678,2.5154,2.3741,476.0952,6.9647,42.1602,21964.209,16763.833,22.6822
6928,2022-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,3.6077,3.0635,2.5695,2.5459,514.698,6.8453,8.1083,29685.167,26279.076,61.6167
6929,2023-03-31,AMBER,41.5854,27.9674,30.6227,66.0747,2.4645,1.679,2.8183,3.0623,566.5071,3.2208,10.0659,38365.007,34487.982,76.2329
6951,2003-03-31,KRB,-1.8808,-22.7164,-26.7371,43.6374,-0.3064,0.6962,3.1394,4.0287,-61.9192,0.4535,21.8569,-3427.5486,5835.9407,226.3959
6952,2004-03-31,KRB,0.3946,-20.6362,-24.0422,45.6896,0.0696,0.7603,3.6555,3.8821,-50.5001,0.5648,21.5961,-1265.2167,6146.3536,214.9069
6953,2005-03-31,KRB,2.67,-18.5559,-21.3473,47.7418,0.4456,0.8245,4.1716,3.7354,-39.0811,0.6761,21.3354,897.1152,6456.7664,203.4178
6954,2006-03-31,KRB,4.9455,-16.4756,-18.6524,49.794,0.8216,0.8886,4.6877,3.5888,-27.662,0.7874,21.0746,3059.447,6767.1792,191.9288
6955,2007-03-31,KRB,7.2209,-14.3954,-15.9576,51.8462,1.9545,0.9484,5.2037,3.4422,12.8143,0.8366,20.8139,7490.7798,5565.0469,156.0055
6956,2008-03-31,KRB,9.4963,-12.3151,-13.2627,53.8985,2.1356,0.9407,4.7402,3.4495,14.8413,0.7809,15.8187,10963.7106,3397.501,214.1579
6957,2009-03-31,KRB,11.7717,-10.2348,-10.5678,55.9507,2.7673,0.7452,5.2167,3.2021,17.3759,0.2906,17.0778,9249.2081,1947.7059,142.1818
6958,2010-03-31,KRB,14.0471,-8.1546,-7.8729,58.0029,3.0677,1.032,9.8526,2.6397,22.019,1.0809,26.7216,9982.8352,2788.8882,112.9238
6959,2011-03-31,KRB,16.3225,-6.0743,-5.178,60.0551,2.0258,1.0024,7.4573,2.7297,26.6114,1.0071,20.8564,14507.175,11220.546,139.4208
6960,2012-03-31,KRB,17.9157,0.0,0.0,53.6123,1.896,0.8537,3.7609,2.8471,29.6413,0.5904,10.8518,15531.443,11669.752,130.788
6961,2013-03-31,KRB,17.9157,0.0,0.0,53.6123,2.3777,0.8491,6.4631,2.5983,34.2831,0.6344,15.6598,15221.33,10850.843,104.9275
6962,2014-03-31,KRB,22.1004,0.0,0.0,66.1349,2.6488,1.0472,10.799,2.522,44.3508,1.1229,25.8606,20915.9,14441.819,132.1397
6963,2015-03-31,KRB,26.265,0.0,0.0,78.5972,3.6207,1.8458,11.1308,2.4404,56.2799,2.9575,26.8971,22869.768,14889.669,101.9826
6964,2016-03-31,KRB,26.265,0.0,0.0,78.5972,4.5733,2.2623,9.6956,2.1419,63.6536,3.5112,13.1019,20606.718,11832.989,73.0548
6965,2017-03-31,KRB,35.9421,10.6312,18.4401,78.5972,6.2998,3.2958,12.4753,1.8801,80.735,5.1192,27.2956,23530.812,13080.8,55.1754
6966,2018-03-31,KRB,35.6705,7.2486,21.0097,78.5972,6.5148,3.0854,11.958,1.732,96.8444,4.5036,19.9535,28201.795,13652.15,53.1535
6967,2019-03-31,KRB,36.0125,7.2486,22.0375,78.5972,5.0651,2.1263,11.8637,1.6911,115.4184,2.915,19.1792,35740.7,17229.4,51.8851
6968,2020-03-31,KRB,35.6,7.5808,20.4655,78.5972,4.4432,1.0103,12.3231,1.5474,132.8706,1.0145,14.7042,31721.6,10519.5,18.2729
6969,2021-03-31,KRB,36.1734,9.3023,20.4655,78.5972,5.6998,1.1151,12.3506,1.3271,156.8678,1.1443,18.0606,34055.7,7284.0,10.0019
6970,2022-03-31,KRB,41.7463,23.6786,22.8235,78.5972,7.4822,1.1423,9.7996,1.2078,172.9074,1.1659,10.2296,35947.3,4870.0,3.5669
6971,2023-03-31,KRB,41.7463,23.6786,22.8235,78.5972,8.9193,1.6166,13.56,1.1799,199.3466,1.7347,15.291,46310.6,7294.6,5.3275
6972,2003-03-31,GNFC,23.2556,15.9339,18.8137,44.6429,1.136,0.8519,4.4378,2.9848,50.3459,0.5522,7.6725,7205.1289,10342.4521,116.4021
6973,2004-03-31,GNFC,22.6805,15.0747,18.3168,44.6429,1.6982,0.9725,5.5436,2.8245,55.2096,0.9274,9.6605,7444.4971,6626.3911,82.4329
6974,2005-03-31,GNFC,22.1055,14.2155,17.8199,44.6429,2.3632,1.0117,11.0737,2.4281,66.9345,1.0264,21.2371,8335.403,7363.071,55.1843
6975,2006-03-31,GNFC,21.5304,13.3563,17.3231,44.6429,3.2354,1.2057,15.646,2.0417,83.2644,1.3853,24.3969,9599.576,6332.733,27.3444
6976,2007-03-31,GNFC,20.9554,12.4971,16.8262,44.6429,3.0127,1.1383,14.7075,1.2968,150.4516,0.6178,80.6914,0.0,5396.874,15.9539
6977,2008-03-31,GNFC,22.314,14.7287,17.5439,44.6429,1.3287,0.782,14.7075,1.2968,161.3371,0.5055,80.6914,18412.811,16287.158,79.3602
6978,2009-03-31,GNFC,21.0744,12.4031,17.5439,44.6429,1.0684,0.7807,4.297,2.4331,174.8141,0.4333,8.3533,22125.128,21566.327,104.1851
6979,2010-03-31,GNFC,21.9008,13.9535,17.5439,44.6429,0.8663,0.8135,3.588,2.8771,189.5243,0.4131,8.4148,31201.491,30445.726,113.7319
6980,2011-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,0.6911,0.8325,-5.0915,3.2729,159.5801,0.4267,-15.7996,30560.262,29223.13,127.9916
6981,2012-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,0.8489,0.7597,2.1107,2.9365,213.8538,0.3816,34.0103,28952.5,27847.4,93.3104
6982,2013-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,1.5716,1.0762,6.4053,2.2999,248.0543,1.1572,15.9925,24569.5,21068.4,50.812
6983,2014-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,2.9684,1.1576,10.4685,1.814,290.6367,1.2523,17.1666,21074.0,11814.5,6.7086
6984,2015-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,2.6914,0.9593,10.1041,1.5488,325.8763,0.9389,12.125,24878.8,10221.1,4.1055
6985,2016-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,1.6616,0.5823,6.3391,1.5465,340.9684,0.3364,4.6312,36481.6,18002.7,16.2378
6986,2017-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,2.8941,0.8327,8.2953,1.4782,390.4419,0.7689,14.5097,34321.4,9607.9,0.0669
6987,2018-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,5.2809,1.479,17.9076,1.3588,514.0968,1.6426,31.6705,48777.9,13514.1,0.0222
6988,2019-03-31,GNFC,15.7025,4.6512,12.2807,44.6429,4.5952,0.8984,13.1348,1.3111,585.8365,0.8694,13.9545,48710.0,12920.0,0.022
6989,2020-03-31,GNFC,19.8053,10.7786,15.8324,44.6429,1.3261,0.9375,7.3444,2.6086,29.7223,0.7043,27.8846,6153.7697,12758.22,91.8128
6990,2021-03-31,GNFC,19.2303,9.9194,15.3356,44.6429,1.4552,0.9391,7.5025,2.5363,59.1,0.7183,27.0051,8658.2732,13108.558,86.2082
6991,2022-03-31,GNFC,18.6552,9.0602,14.8387,44.6429,1.5844,0.9408,7.6607,2.4641,88.4777,0.7323,26.1256,11162.7766,13458.896,80.6036
6992,2023-03-31,GNFC,18.0802,8.201,14.3418,44.6429,1.7135,0.9424,7.8188,2.3919,117.8554,0.7462,25.2461,13667.2801,13809.234,74.999
6993,2003-03-31,VIP,18.2606,0.2091,-1.6811,56.1101,2.0664,0.2956,7.1906,3.1925,-1.0348,-0.4096,25.287,-304.6083,134.4633,127.3866
6994,2004-03-31,VIP,18.962,0.2447,-0.8655,57.3613,1.7972,0.9328,7.3854,3.1057,7.3753,0.7457,24.3494,1354.306,1112.698,171.0094
6995,2005-03-31,VIP,22.0501,0.4228,2.5695,63.0042,2.3697,1.2307,2.1859,3.7169,7.5606,1.8425,2.5122,1321.804,1083.104,142.6298
6996,2006-03-31,VIP,21.1246,0.4228,2.5695,60.2348,2.6527,1.5613,1.9375,3.5592,7.8606,2.9489,5.3232,1350.98,1159.17,147.1019
6997,2007-03-31,VIP,22.0501,0.4228,2.5695,63.0042,3.0891,1.4265,6.192,3.0932,8.2641,2.2253,72.0899,2011.641,1425.949,103.9172
6998,2008-03-31,VIP,22.0501,0.4228,2.5695,63.0042,3.8318,1.3888,6.5396,2.8404,8.9886,2.0938,20.7347,2497.948,970.071,102.1557
6999,2009-03-31,VIP,22.2613,0.4228,3.2044,63.0042,2.269,0.9555,-4.1064,2.9222,7.8773,0.8645,-12.363,2368.7,2053.5,122.2422
7000,2010-03-31,VIP,22.2613,0.4228,3.2044,63.0042,5.7014,2.7811,14.7258,2.5493,10.3637,4.868,31.564,2360.053,1612.648,59.6177
7001,2011-03-31,VIP,22.2613,0.4228,3.2044,63.0042,8.1777,4.9845,24.0501,2.1218,14.2424,9.3095,37.4259,3091.3,2158.9,52.9985
7002,2012-03-31,VIP,22.2613,0.4228,3.2044,63.0042,7.7317,3.7033,15.8711,1.9196,17.1649,5.8171,20.5197,3202.5,1854.1,34.691
7003,2013-03-31,VIP,21.3359,0.4228,3.2044,60.2348,6.4131,2.4694,7.4895,1.683,18.2249,3.3361,6.1755,2983.7,1486.8,15.5232
7004,2014-03-31,VIP,24.4744,0.4228,3.2044,69.6267,8.6939,3.6558,13.4281,1.5765,20.3103,5.155,11.4424,3330.4,1581.2,5.6024
7005,2015-03-31,VIP,26.0537,0.4228,7.3761,70.1987,7.1664,3.0222,9.8243,1.6,21.6357,4.3031,6.5257,3952.6,1891.3,10.1488
7006,2016-03-31,VIP,28.0253,0.4228,7.3761,76.0987,6.8866,2.9556,12.2381,1.6838,24.0105,4.3814,10.9763,4901.4,2420.0,4.185
7007,2017-03-31,VIP,30.9727,0.9061,13.2406,78.5972,12.016,4.9242,14.256,1.5999,28.8641,6.8563,20.2146,5199.9,1917.8,0.0
7008,2018-03-31,VIP,30.9727,0.9061,13.2406,78.5972,13.0933,6.1951,18.3512,1.54,34.6093,9.2071,19.9044,6592.8,2720.1,0.0
7009,2019-03-31,VIP,30.9727,0.9061,13.2406,78.5972,11.5411,6.8346,15.7584,1.7223,41.14,11.7489,18.8697,9073.3,4752.5,14.8182
7010,2020-03-31,VIP,31.1035,0.9061,13.6336,78.5972,5.9124,3.2376,9.6524,1.943,43.1731,5.5625,4.9417,8283.9,4378.3,44.1511
7011,2021-03-31,VIP,31.1035,0.9061,13.6336,78.5972,6.0011,5.0985,-8.3363,2.0748,36.5971,9.677,-15.2317,7383.1,4019.5,68.3398
7012,2022-03-31,VIP,31.1035,0.9061,13.6336,78.5972,11.3742,9.12,5.7571,2.1592,39.5601,18.8485,8.2157,9002.5,5168.3,53.2778
7013,2023-03-31,VIP,31.1035,0.9061,13.6336,78.5972,9.0316,6.2786,11.5168,2.2021,45.2994,12.6425,14.6551,10119.6,6261.0,54.8957
7035,2003-03-31,SPPT,-6.2585,-26.1065,-40.0195,47.1426,2.4356,1.0822,-0.4808,4.1475,5.4808,1.3566,8.0632,1285.879,1276.767,299.0058
7036,2004-03-31,SPPT,-3.3943,-23.4691,-36.1159,49.1977,2.8747,1.0718,4.2262,4.0631,6.1931,1.2756,21.5647,1764.209,1449.113,229.8373
7037,2005-03-31,SPPT,-0.5302,-20.8317,-32.2123,51.2527,3.4656,1.3139,7.2607,3.8069,7.3867,2.1864,19.2729,2713.9751,1953.776,220.1591
7038,2006-03-31,SPPT,2.334,-18.1943,-28.3087,53.3078,3.2424,1.0756,3.0001,3.7548,7.6643,1.2819,3.7583,2837.822,1795.1591,201.0072
7039,2007-03-31,SPPT,5.1981,-15.5569,-24.405,55.3629,3.8248,1.0952,6.1093,3.3931,8.7841,1.2949,14.6115,2703.3999,1692.3719,135.261
7040,2008-03-31,SPPT,8.0623,-12.9195,-20.5014,57.4179,3.1306,0.9753,3.9691,3.1567,9.6919,0.9209,10.3344,3383.8069,2337.001,157.9452
7041,2009-03-31,SPPT,10.9264,-10.2821,-16.5978,59.473,2.9452,0.995,3.0839,3.2172,10.1384,0.9839,3.8836,3474.686,2535.511,166.8936
7042,2010-03-31,SPPT,13.7906,-7.6447,-12.6942,61.528,3.2407,1.26,8.5462,3.2766,12.2114,1.863,20.4468,4881.419,3500.611,177.8122
7043,2011-03-31,SPPT,25.3093,7.309,0.4534,68.0012,3.143,1.3206,9.8789,3.3548,15.112,2.0844,23.7528,6134.103,5476.366,192.9988
7044,2012-03-31,SPPT,24.9472,5.5874,1.0883,68.0012,2.8809,1.0942,3.0838,3.3858,15.9184,1.3192,5.3362,6266.471,5957.846,199.846
7045,2013-03-31,SPPT,24.0217,5.5874,1.0883,65.2318,3.9446,1.1871,7.0256,3.1358,18.216,1.5453,14.4336,6179.463,5920.844,154.7106
7046,2014-03-31,SPPT,24.9472,5.5874,1.0883,68.0012,4.544,1.518,3.0407,2.8059,18.8738,2.3988,3.2513,5877.869,5582.561,8.7946
7047,2015-03-31,SPPT,29.2928,0.4228,3.6578,83.5942,4.4603,1.4877,3.8284,2.5182,19.5003,2.1423,3.3195,5088.377,4536.029,0.0
7048,2016-03-31,SPPT,24.5247,0.4228,7.8295,65.1716,4.9029,1.6815,13.132,2.2992,21.5017,2.5405,10.2631,5708.814,4711.952,0.0
7049,2017-03-31,SPPT,26.8383,0.4228,8.8573,71.0716,6.9935,3.0726,17.3531,2.0738,30.16,5.0224,40.2682,7714.644,4944.374,0.0
7050,2018-03-31,SPPT,28.0455,0.4228,12.4849,71.0716,6.0475,2.8965,9.5751,1.9756,33.4496,4.8065,10.9071,9386.987,5964.489,0.0
7051,2019-03-31,SPPT,28.0455,0.4228,12.4849,71.0716,5.4216,2.2321,3.9106,1.9539,33.2858,3.3415,-0.4898,8529.51,5202.331,0.0
7052,2020-03-31,SPPT,33.0651,0.4228,12.4849,86.0927,4.1606,1.4632,8.2921,1.8818,34.908,1.8635,4.8018,8672.948,5209.043,4.3494
7053,2021-03-31,SPPT,48.2446,25.9136,28.8089,89.8555,7.0839,2.632,31.7229,1.732,56.6282,3.6903,58.1585,13650.204,6216.021,3.856
7054,2022-03-31,SPPT,60.2052,42.6155,48.0351,89.8555,11.0128,4.1543,32.8867,1.5631,80.6011,5.7415,42.3337,17449.6,7048.413,2.4566
7055,2023-03-31,SPPT,62.4283,45.4847,51.844,89.8555,8.0788,2.8745,19.8885,1.4911,98.0564,3.7764,21.6564,20285.055,8421.753,0.9033
7056,2003-03-31,NBCC,26.3503,-0.1044,12.4407,66.5684,4.8409,2.4706,8.5571,1.7224,416.4905,4.2487,32.8174,-37206.9385,-43030.1947,0.0061
7057,2004-03-31,NBCC,26.0333,0.0208,12.5719,65.3643,4.6544,2.4188,8.2188,2.0149,391.5927,4.2727,31.2537,-28942.0065,-34979.3536,0.0078
7058,2005-03-31,NBCC,25.7163,0.146,12.7031,64.1602,4.4679,2.3671,7.8806,2.3074,366.6949,4.2966,29.69,-20677.0745,-26928.5125,0.0095
7059,2006-03-31,NBCC,25.3992,0.2712,12.8342,62.9561,4.2814,2.3153,7.5423,2.5998,341.7971,4.3206,28.1263,-12412.1426,-18877.6715,0.0112
7060,2007-03-31,NBCC,25.0822,0.3964,12.9654,61.752,4.095,2.2636,7.2041,2.8923,316.8993,4.3445,26.5626,-4147.2106,-10826.8304,0.0129
7061,2008-03-31,NBCC,24.7652,0.5216,13.0966,60.5479,3.9085,2.2118,6.8658,3.1847,292.0015,4.3684,24.9989,4117.7214,-2775.9894,0.0146
7062,2009-03-31,NBCC,24.4482,0.6469,13.2278,59.3438,3.722,2.1601,6.5276,3.4772,340.9822,4.3924,23.4352,24740.82,21753.57,0.0
7063,2010-03-31,NBCC,24.1311,0.7721,13.359,58.1397,3.5355,2.1083,4.1885,5.6192,406.5089,4.4163,19.217,27520.88,24839.43,0.0
7064,2011-03-31,NBCC,23.8141,0.8973,13.4901,56.9356,3.349,2.0566,4.4509,5.2422,484.5493,4.4402,19.1977,27383.937,23903.223,0.0
7065,2012-03-31,NBCC,23.4971,1.0225,13.6213,55.7315,3.1626,2.0049,5.5045,4.7663,4.4194,4.4642,21.6089,32371.905,26364.128,0.0
7066,2013-03-31,NBCC,23.1801,1.1477,13.7525,54.5274,1.8304,1.137,5.6338,4.2185,5.2816,1.5374,19.5097,33901.719,25117.049,0.0
7067,2014-03-31,NBCC,22.9655,0.4228,14.7521,53.6123,2.0574,1.1778,6.488,3.795,6.3365,1.656,19.9732,41061.543,30134.296,0.0
7068,2015-03-31,NBCC,25.3797,1.2685,11.7291,63.0042,3.6938,3.1297,6.2038,3.6189,7.4355,8.5804,17.3438,46664.278,33805.568,0.0
7069,2016-03-31,NBCC,20.7524,2.084,14.7823,45.304,3.641,2.7904,5.6597,3.5501,8.5626,7.3416,15.1574,52072.864,38507.568,0.3421
7070,2017-03-31,NBCC,20.7524,2.084,14.7823,45.304,2.9715,1.046,5.2453,4.1807,70.5766,1.2189,9.8994,76276.221,59394.597,0.0
7071,2018-03-31,NBCC,20.7524,2.084,14.7823,45.304,2.0526,2.2283,3.4888,5.4081,11.4788,8.2935,21.9824,118184.229,99418.669,0.0
7072,2019-03-31,NBCC,20.7524,2.084,14.7823,45.304,1.6423,1.7961,2.9582,7.0956,8.3801,7.9116,-26.9954,122412.839,113134.64,0.0
7073,2020-03-31,NBCC,20.7524,2.084,14.7823,45.304,1.0227,1.1184,0.6104,8.6635,8.0567,2.0232,-3.8587,116288.419,105000.942,0.0
7074,2021-03-31,NBCC,20.7524,2.084,14.7823,45.304,1.1058,1.5156,1.726,8.3244,9.0955,5.1454,12.8936,111325.529,109344.569,0.0314
7075,2022-03-31,NBCC,20.7524,2.084,14.7823,45.304,1.1159,1.3545,1.6861,7.8146,9.8207,3.6963,7.9729,115740.032,110617.333,0.0259
7076,2023-03-31,NBCC,20.7524,2.084,14.7823,45.304,1.347,1.3445,2.0261,7.0908,10.8028,3.2816,10.0005,107612.441,103125.505,0.0233
7077,2003-03-31,GRIL,17.1643,2.0937,0.7289,48.551,1.3831,0.5971,5.2022,1.9302,23.4496,0.238,7.6715,2858.686,1546.928,58.4319
7078,2004-03-31,GRIL,17.6644,2.1051,1.0029,49.7634,1.9755,0.8523,8.013,1.839,26.1928,0.7353,11.6985,3257.3831,2037.649,47.635
7079,2005-03-31,GRIL,22.0501,0.4228,2.5695,63.0042,1.8295,1.1462,7.3869,2.0079,29.2558,1.3218,11.6939,4689.3198,2942.176,84.0732
7080,2006-03-31,GRIL,17.8654,0.4228,2.5695,50.4816,1.7968,1.2915,5.9704,2.5263,32.4384,1.8219,10.8786,8099.208,4629.159,140.2398
7081,2007-03-31,GRIL,17.8654,0.4228,2.5695,50.4816,1.8349,1.0661,14.784,2.6859,43.8041,1.1711,35.0378,9928.022,6334.038,120.1903
7082,2008-03-31,GRIL,17.8654,0.4228,2.5695,50.4816,1.9868,1.0133,8.2657,2.4625,49.9851,1.0313,17.3641,11330.992,7057.978,96.1422
7083,2009-03-31,GRIL,17.8654,0.4228,2.5695,50.4816,2.0159,0.6553,12.4281,2.0225,65.4352,0.3805,48.142,13359.438,5822.68,47.2369
7084,2010-03-31,GRIL,19.5856,5.5874,2.5695,50.4816,3.3683,1.1215,11.8222,1.6543,74.7974,1.1859,14.6667,13931.678,4550.239,25.2826
7085,2011-03-31,GRIL,19.5856,5.5874,2.5695,50.4816,3.1333,1.131,8.8944,1.5161,77.8949,1.1971,18.6323,16203.603,6287.466,22.4097
7086,2012-03-31,GRIL,20.4205,5.5874,2.5695,52.9801,2.6067,0.9932,8.4874,1.5757,84.7453,0.9888,8.7944,18512.009,8294.699,36.0912
7087,2013-03-31,GRIL,21.6779,5.5874,3.2044,56.1108,2.264,0.9436,4.7422,1.6833,87.6189,0.9028,3.3909,21900.788,10138.704,43.42
7088,2014-03-31,GRIL,25.8626,5.5874,3.2044,68.6334,2.6062,0.993,4.5192,1.656,90.046,0.9889,2.7701,20332.729,8438.619,26.3351
7089,2015-03-31,GRIL,27.4721,0.4228,3.2044,78.5972,2.5786,0.9523,2.1365,1.5379,89.3856,0.9291,-0.7334,18188.387,7216.754,21.0
7090,2016-03-31,GRIL,27.4721,0.4228,3.2044,78.5972,2.5642,0.8469,3.2453,1.4441,91.515,0.7851,2.3823,17835.7,6282.4,16.9096
7091,2017-03-31,GRIL,23.2874,0.4228,3.2044,66.0747,3.1937,1.1308,2.7892,1.3859,95.0764,1.1791,3.8915,17537.1,5962.8,13.9554
7092,2018-03-31,GRIL,23.2874,0.4228,3.2044,66.0747,11.2293,4.03,32.6387,1.3779,139.824,5.193,47.065,28241.3,9508.6,9.9633
7093,2019-03-31,GRIL,23.8407,2.084,3.2044,66.0747,8.3652,1.4895,63.5487,1.3222,273.8612,1.6318,95.8614,55984.6,14386.5,6.7206
7094,2020-03-31,GRIL,28.1762,2.084,3.6578,78.5972,3.3712,0.6296,0.72,1.2609,233.1033,0.5459,-14.8827,42244.8,9431.2,9.1773
7095,2021-03-31,GRIL,23.9916,2.084,3.6578,66.0747,7.6642,1.9875,-0.5773,1.2218,232.4625,2.2025,-0.2749,38523.9,8908.2,4.9331
7096,2022-03-31,GRIL,26.2348,2.084,10.399,66.0747,6.4371,1.7744,8.5307,1.2467,253.1944,1.986,8.9184,44655.0,12213.8,8.7198
7097,2023-03-31,GRIL,26.2348,2.084,10.399,66.0747,3.9223,1.0255,3.1124,1.2926,254.0665,1.0334,0.3445,45745.1,14208.2,8.5807
7119,2003-03-31,CEAT,-2.6054,-39.9028,-17.962,49.8605,1.3237,0.6733,1.155,2.6639,213.6027,0.1441,6.2367,9234.1895,6374.291,94.5021
7120,2004-03-31,CEAT,0.4919,-35.0731,-15.3814,51.746,1.256,0.7145,0.3037,2.6968,211.1658,0.2079,-1.1408,10061.1533,7301.7998,97.5949
7121,2005-03-31,CEAT,3.5893,-30.2435,-12.8009,53.6315,1.3596,0.844,-0.496,2.7831,210.799,0.5646,-0.1737,9761.4473,6778.7422,95.5824
7122,2006-03-31,CEAT,6.6867,-25.4139,-10.2204,55.517,1.3596,0.844,-0.496,2.7831,210.799,0.5646,-0.1737,9761.4473,6778.7422,95.5824
7123,2007-03-31,CEAT,9.784,-20.5843,-7.6399,57.4025,1.8032,0.7773,-0.496,2.7831,142.6234,0.2447,-0.1737,8190.696,5068.541,132.0984
7124,2008-03-31,CEAT,12.8814,-15.7546,-5.0594,59.288,2.2648,0.9438,8.5119,3.416,183.745,0.8071,28.8353,10826.816,8070.508,176.5787
7125,2009-03-31,CEAT,15.9788,-10.925,-2.4788,61.1735,1.5706,0.8946,1.0557,3.909,190.8384,0.54,3.8605,13058.386,15585.492,141.3086
7126,2010-03-31,CEAT,19.0762,-6.0954,0.1017,63.059,1.8547,0.8783,0.613,4.4439,197.8804,0.45,3.6901,14485.118,17768.609,161.6219
7127,2011-03-31,CEAT,21.6678,7.309,0.4534,57.1042,2.1601,0.8523,3.8714,4.2439,229.3764,0.4081,15.9167,14550.285,18431.269,105.5207
7128,2012-03-31,CEAT,20.7122,7.309,1.0883,53.6123,2.7279,1.1581,8.1122,3.6862,286.0771,1.5442,30.9555,17955.931,19109.835,114.114
7129,2013-03-31,CEAT,35.5799,8.9701,19.0145,78.5972,3.3985,1.4112,8.5276,2.7159,415.8841,1.9343,63.5463,19200.99,15943.15,46.0153
7130,2014-03-31,CEAT,29.5644,2.084,7.8295,78.5972,3.7024,1.5698,11.0346,2.1221,507.969,2.1392,22.142,14932.066,12314.477,30.2446
7131,2015-03-31,CEAT,31.3047,2.084,13.0593,78.5972,3.4196,1.5988,8.0035,2.0191,597.0095,2.2191,17.5307,18419.7,14078.5,37.6993
7132,2016-03-31,CEAT,40.4788,29.6285,13.0593,78.5972,3.5301,1.6776,4.7296,2.0042,644.262,2.338,7.9149,18146.1,18389.2,24.8161
7133,2017-03-31,CEAT,40.4788,29.6285,13.0593,78.5972,2.5523,1.2754,4.3669,2.1502,683.8212,1.6377,6.1402,20006.7,21296.0,52.3078
7134,2018-03-31,CEAT,43.9493,29.9607,23.156,78.5972,1.9431,1.0407,3.3617,2.4247,718.8908,1.103,5.1267,18292.7,23013.7,68.2013
7135,2019-03-31,CEAT,51.3127,44.3371,30.8948,78.5972,2.3105,1.3665,5.5803,2.4878,819.8473,1.8986,14.0434,22403.5,30461.6,44.538
7136,2020-03-31,CEAT,49.321,44.3371,24.9093,78.5972,1.7525,1.0543,0.8235,2.6243,809.0983,1.1521,-1.3111,26416.8,36633.6,68.1026
7137,2021-03-31,CEAT,49.8944,46.0586,24.9093,78.5972,2.1286,1.2522,1.9818,2.799,850.3417,1.7058,5.0975,26886.3,41444.2,66.7358
7138,2022-03-31,CEAT,25.2709,3.5639,5.2627,66.83,1.6618,0.7839,1.8489,3.222,85.1349,0.3341,9.2926,8355.5364,4213.1989,124.1529
7139,2023-03-31,CEAT,28.3683,8.3935,7.8433,68.7154,1.7332,0.8229,2.0819,3.1795,127.9406,0.4345,9.6315,9301.8202,5823.6692,119.5098
7140,2003-03-31,PRJ,2.7906,-8.1846,-11.3842,27.8446,2.3326,1.0588,4.3424,2.8809,1.6783,1.1574,46.9594,544.3297,428.7,31.8826
7141,2004-03-31,PRJ,4.6798,-7.2807,-9.7572,30.9768,3.4253,1.5839,9.7165,2.7033,1.8909,2.5914,12.6681,657.3829,506.4964,15.663
7142,2005-03-31,PRJ,6.5689,-6.3767,-8.1301,34.1089,5.1212,3.2413,19.6064,2.9838,2.597,8.1093,37.3444,1124.4246,890.9232,0.0
7143,2006-03-31,PRJ,8.4581,-5.4728,-6.5031,37.2411,7.6286,7.1542,14.5448,3.3326,3.3186,22.2835,27.7844,1187.646,1291.038,0.99
7144,2007-03-31,PRJ,10.3473,-4.5689,-4.8761,40.3732,7.1818,6.5357,23.6395,3.493,9.2916,20.4028,189.6086,4825.0342,3846.1909,0.0391
7145,2008-03-31,PRJ,16.8695,0.0,0.0,50.4816,5.8508,3.8859,23.7152,2.5499,19.1016,7.1303,124.3993,3793.743,3818.547,0.4661
7146,2009-03-31,PRJ,16.8695,0.0,0.0,50.4816,3.375,1.6776,13.963,2.1453,23.7107,2.4651,24.3117,5915.878,4920.525,4.1763
7147,2010-03-31,PRJ,16.8695,0.0,0.0,50.4816,4.9152,2.2041,13.1083,1.8952,28.5712,3.017,21.358,6823.812,3407.634,0.0
7148,2011-03-31,PRJ,16.8695,0.0,0.0,50.4816,3.4456,1.7475,6.0431,1.7588,30.2476,2.3737,5.8908,8341.486,4470.556,0.0
