,Dates,Company,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,ESG_DISCLOSURE_SCORE,RETURN_ON_ASSET,RETURN_COM_EQY,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,NET_OPER_PROFIT_AFTER_TAX
1343,2023-03-31,CIFC,34.6119,35.792,77.3329,49.2808,2.7178,20.4085,,1.4245,35145.6
1344,2003-03-31,EIM,,,,,,,,,
1345,2004-03-31,EIM,,,,,,,,,
1346,2005-03-31,EIM,,,,,,,,,
1347,2006-03-31,EIM,,,,,,,3.1038,1.385,
1348,2007-03-31,EIM,,,,,4.6784,12.546,2.8509,1.2427,505.695
1349,2008-03-31,EIM,0.0,0.0,63.0042,21.0542,4.5136,13.098,2.9584,1.2155,556.4113
1350,2009-03-31,EIM,0.0,0.0,63.0042,21.0542,4.4868,11.0826,3.3989,0.9035,744.6142
1351,2010-03-31,EIM,0.0,0.0,63.0042,21.0542,6.9388,16.4194,4.5601,1.7071,2384.9622
1352,2011-03-31,EIM,0.0,0.0,63.0042,21.0542,9.1397,22.6598,4.3566,1.6652,3958.3306
1353,2012-03-31,EIM,0.0,0.0,63.0042,21.0542,7.8467,19.9666,5.1166,2.3627,3720.0938
1354,2013-03-31,EIM,0.0,0.0,66.1349,22.1004,8.033,20.6776,5.8768,3.136,4568.9476
1355,2014-03-31,EIM,0.0,0.0,75.5268,25.2389,10.4794,26.9229,11.1613,6.9843,6326.9855
1356,2015-03-31,EIM,47.6593,11.3059,76.0987,45.0659,10.4794,26.9229,26.8065,10.8084,9115.4495
1357,2016-03-31,EIM,47.6593,13.8755,76.0987,45.9209,27.9054,37.0538,28.068,10.1708,14106.4053
1358,2017-03-31,EIM,47.6593,16.445,78.5972,47.6109,23.7086,31.6711,21.5141,8.3828,15879.5661
1359,2018-03-31,EIM,54.7569,20.8283,78.5972,51.4335,21.0696,27.6225,16.6022,5.1399,17351.1119
1360,2019-03-31,EIM,43.7934,21.2213,78.5972,47.9127,15.3331,19.3383,11.4731,3.0705,13959.1121
1361,2020-03-31,EIM,44.6089,28.5973,78.5972,50.6388,9.9739,12.5766,16.2264,5.1032,10207.565
1362,2021-03-31,EIM,42.978,35.4293,76.0987,51.5341,10.9013,13.9449,13.5196,4.3687,13109.4616
1363,2022-03-31,EIM,42.978,35.4293,76.0987,51.5341,16.4636,21.1168,13.9702,4.4203,22373.3393
1364,2023-03-31,EIM,,,,,,,,,
1365,2003-03-31,ADANIENS,,,,,,,,,
1366,2004-03-31,ADANIENS,,,,,,,,,
1367,2005-03-31,ADANIENS,,,,,,,,,
1368,2006-03-31,ADANIENS,,,,,,,,,
1369,2007-03-31,ADANIENS,,,,,,,,,
1370,2008-03-31,ADANIENS,,,,,,,,,
1371,2009-03-31,ADANIENS,,,,,,,,,
1372,2010-03-31,ADANIENS,,,,,,,,,
1373,2011-03-31,ADANIENS,,,,,,,,,
1374,2012-03-31,ADANIENS,,,,,,,,,
1375,2013-03-31,ADANIENS,,,,,,,,,
1376,2014-03-31,ADANIENS,,,,,,,,,
1377,2015-03-31,ADANIENS,,,,,,,,,404.812
1378,2016-03-31,ADANIENS,,,,,3.1667,19.597,0.6024,1.0942,10558.1716
1379,2017-03-31,ADANIENS,,,,,3.3916,14.824,1.053,1.3207,11080.766
1380,2018-03-31,ADANIENS,,,,,7.6002,31.9507,1.8574,1.9902,17447.6041
1381,2019-03-31,ADANIENS,36.9677,30.0181,89.8555,52.3287,2.2401,12.6477,0.9252,1.5902,12512.3862
1382,2020-03-31,ADANIENS,43.2498,30.0181,89.8555,54.4211,1.9524,14.3386,1.1174,1.3921,21147.2679
1383,2021-03-31,ADANIENS,52.8843,39.9335,89.8555,60.9295,2.9515,21.647,2.2318,3.17,20869.0781
1384,2022-03-31,ADANIENS,60.2839,35.792,84.8585,60.346,2.6563,15.1128,4.7627,6.3429,20671.34
1385,2023-03-31,ADANIENS,60.2839,35.792,84.8585,60.346,2.4781,13.3534,2.1354,2.8377,21701.6574
1386,2003-03-31,HAVL,,,,,5.481,24.7142,2.9915,1.1242,171.5223
1387,2004-03-31,HAVL,,,,,5.481,24.7142,3.1858,1.5507,406.2875
1388,2005-03-31,HAVL,,,,,13.6445,48.1902,5.3629,5.139,794.0096
1389,2006-03-31,HAVL,,,,,17.9146,46.5877,7.8547,4.4049,1182.8915
1390,2007-03-31,HAVL,0.0,0.0,68.0012,22.7241,7.8418,34.0629,2.9136,1.5795,2284.2614
1391,2008-03-31,HAVL,0.0,0.0,60.2348,20.1288,-4.7408,-24.8788,2.5809,1.0808,597.226
1392,2009-03-31,HAVL,0.0,0.0,63.0042,21.0542,2.1869,13.842,3.1643,2.0308,1158.7404
1393,2010-03-31,HAVL,0.0,0.0,63.0042,21.0542,9.1144,57.6061,3.4674,2.1145,3685.4642
1394,2011-03-31,HAVL,0.0,0.0,63.0042,21.0542,9.56,45.9714,3.8802,2.4808,4548.0541
1395,2012-03-31,HAVL,0.0,0.0,63.0042,21.0542,13.4479,48.5,4.4912,2.4739,4978.1332
1396,2013-03-31,HAVL,0.0,0.0,63.0042,21.0542,9.1002,28.7209,4.5662,2.8719,4876.1718
1397,2014-03-31,HAVL,40.743,26.9952,84.8585,50.9104,7.5805,22.1239,6.6674,4.5694,5260.1354
1398,2015-03-31,HAVL,44.6693,26.9952,84.8585,52.2181,28.2057,53.6586,12.3385,4.8845,5725.9502
1399,2016-03-31,HAVL,55.1193,31.5901,84.8585,57.2276,10.3492,15.6882,12.0188,5.996,4787.7996
1400,2017-03-31,HAVL,62.9719,36.3059,91.1198,63.5047,11.2487,18.9087,9.6139,5.0513,6302.5977
1401,2018-03-31,HAVL,62.4283,31.5901,91.1198,61.7544,11.4513,19.8722,13.2883,7.1721,7118.123
1402,2019-03-31,HAVL,61.19,42.7751,91.1198,65.0639,10.3412,17.2838,9.7749,4.6411,6646.1871
1403,2020-03-31,HAVL,45.6962,33.162,91.1198,56.7046,13.1148,22.0136,13.9508,7.8435,9854.8057
1404,2021-03-31,HAVL,49.0788,33.162,91.1198,57.8312,12.3504,21.4053,12.8278,7.2891,11191.5044
1405,2022-03-31,HAVL,49.0788,33.162,91.1198,57.8312,9.8865,16.9734,13.2428,7.0798,9809.2323
1406,2023-03-31,HAVL,,,,,,,,,
1407,2003-03-31,VEDL,,,,,3.6837,9.9548,1.7002,0.8079,404.7421
1408,2004-03-31,VEDL,,,,,24.0566,52.7997,4.3711,1.7477,1779.1508
1409,2005-03-31,VEDL,,,,,52.3939,82.9837,9.8504,3.0044,4754.6237
1410,2006-03-31,VEDL,,,,,44.3661,60.407,11.922,3.5526,5624.0767
1411,2007-03-31,VEDL,,,,,37.3449,47.2334,15.8183,3.6067,6185.5349
1412,2008-03-31,VEDL,,,,,57.4389,67.7238,21.0602,3.7724,14985.6841
1413,2009-03-31,VEDL,15.977,21.977,76.761,38.2859,45.1117,51.9149,10.7482,1.5786,19529.0724
1414,2010-03-31,VEDL,15.977,18.4099,76.761,37.0989,31.6008,41.6217,9.8709,3.774,23395.8631
1415,2011-03-31,VEDL,16.3093,31.4692,76.761,41.5552,31.4691,40.7412,8.3854,1.8021,38696.583
1416,2012-03-31,VEDL,16.3093,32.2551,76.761,41.8167,14.9756,19.3028,3.2084,1.0884,29960.5669
1417,2013-03-31,VEDL,16.3093,32.2551,76.761,41.8167,10.4988,13.992,1.9173,0.8281,26053.4925
1418,2014-03-31,VEDL,35.9106,34.7944,84.2866,51.7051,5.3111,13.9218,1.3111,0.9201,140516.7648
1419,2015-03-31,VEDL,44.6693,38.422,84.8585,56.0205,-7.7372,-24.6615,1.2828,1.0121,48542.0249
1420,2016-03-31,VEDL,41.8001,27.9927,84.8585,51.5944,-6.3658,-25.0637,0.7556,0.9109,51304.6373
1421,2017-03-31,VEDL,47.1459,30.5925,84.8585,54.24,3.5296,13.3118,1.1122,1.2099,124858.0369
1422,2018-03-31,VEDL,47.1459,43.5913,84.8585,58.5655,5.3919,16.3684,1.4395,1.217,132746.2149
1423,2019-03-31,VEDL,47.1459,43.8331,84.8585,58.646,3.6547,11.2492,0.9603,1.0313,112098.1416
1424,2020-03-31,VEDL,59.8007,46.3724,91.1198,65.7982,-3.4558,-11.3981,0.7267,0.8335,97709.0
1425,2021-03-31,VEDL,61.2202,47.9444,96.1168,68.4639,6.2827,19.8472,1.2985,1.1229,175401.808
1426,2022-03-31,VEDL,62.6397,55.1088,96.1168,71.3208,9.7848,29.4561,2.105,1.4263,261877.4545
1427,2023-03-31,VEDL,62.6397,55.1088,96.1168,71.3208,5.3545,20.1782,1.2552,1.3192,178834.4535
1428,2003-03-31,SRCM,,,,,,,,,
1429,2004-03-31,SRCM,,,,,,,,,
1430,2005-03-31,SRCM,,,,,,,,,
1431,2006-03-31,SRCM,,,,,,,,,
1432,2007-03-31,SRCM,,,,,,,,,
1433,2008-03-31,SRCM,,,,,,,,,
1434,2009-03-31,SRCM,,,,,,,,,
1435,2010-03-31,SRCM,,,,,,,,,
1436,2011-03-31,SRCM,,,,,,,,,
1437,2012-03-31,SRCM,,,,,,,,,
1438,2013-03-31,SRCM,36.8469,33.1923,81.7881,50.6488,,,6.1324,3.0155,10004.3914
1439,2014-03-31,SRCM,33.4038,44.3773,81.7881,53.224,11.6721,18.4047,7.2214,3.7817,7851.2807
1440,2015-03-31,SRCM,33.4038,44.3773,81.7881,53.224,5.5629,8.537,9.9512,5.2803,4309.9924
1441,2016-03-31,SRCM,33.4038,44.3773,81.7881,53.224,5.5629,8.537,11.2098,5.2803,4185.3662
1442,2017-03-31,SRCM,50.6191,40.4172,82.36,57.8312,5.5629,8.537,11.9207,5.6404,11358.4725
1443,2018-03-31,SRCM,57.3845,42.1403,84.8585,61.4928,10.5228,16.6819,6.9394,4.1388,11923.279
1444,2019-03-31,SRCM,57.9583,38.6034,84.8585,60.507,6.5703,10.8404,8.4257,4.5734,11717.6177
1445,2020-03-31,SRCM,45.4545,41.7473,84.8585,57.3886,8.668,13.4487,7.1835,3.514,15411.9365
1446,2021-03-31,SRCM,45.7264,38.6034,84.8585,56.433,11.0276,16.0037,12.2036,5.2261,21562.989
1447,2022-03-31,SRCM,54.334,46.6143,84.8585,61.9656,10.3042,14.1942,9.9778,3.916,20511.7622
1448,2023-03-31,SRCM,54.334,46.6143,84.8585,61.9656,5.0744,7.0405,8.8053,3.8802,10438.7753
1449,2003-03-31,ACEM,,,,,6.617,14.1964,1.6163,1.3909,
1450,2004-03-31,ACEM,,,,,7.8745,22.9555,2.2593,1.7194,3939.2698
1451,2005-03-31,ACEM,,,,,11.4258,25.0029,3.7208,2.2691,5279.5358
1452,2006-03-31,ACEM,7.309,9.9758,60.6261,26.0135,46.7341,76.1096,8.8685,3.9791,23148.0531
1453,2007-03-31,ACEM,7.309,9.9758,58.1276,25.1786,16.2146,24.1216,9.1695,3.3948,9566.8604
1454,2008-03-31,ACEM,7.309,21.705,75.5268,34.8959,18.5714,26.4195,4.7065,1.64,10620.2438
1455,2009-03-31,ACEM,8.1244,28.9299,75.5268,37.5717,14.591,20.0479,5.6177,2.0625,11284.6264
1456,2010-03-31,ACEM,17.759,29.5647,81.7881,43.0842,13.1678,18.3113,5.8439,2.413,11867.0812
1457,2011-03-31,ACEM,47.5687,33.5248,81.7881,54.3306,11.2142,15.9538,5.4829,2.3624,11190.1568
1458,2012-03-31,ACEM,52.3709,36.3059,84.2866,57.6904,10.8118,15.3387,6.8949,2.797,13088.7681
1459,2013-03-31,ACEM,58.6228,36.3059,84.2866,59.7727,10.1063,14.0046,6.2647,2.4489,9940.6728
1460,2014-03-31,ACEM,58.6228,36.3059,84.2866,59.7727,11.0787,15.2213,7.0868,2.8299,11858.7638
1461,2015-03-31,ACEM,65.1767,56.3482,84.8585,68.816,5.7682,7.9432,6.2682,2.5029,6283.3198
1462,2016-03-31,ACEM,65.1767,53.2044,87.357,68.6048,4.7068,7.3446,3.9803,1.6441,12286.7024
1463,2017-03-31,ACEM,73.9052,54.7763,87.357,72.035,4.4379,7.4895,4.5325,1.939,18538.1026
1464,2018-03-31,ACEM,71.0359,56.3482,87.357,71.6025,5.9775,10.1174,4.2977,1.5979,29361.43
1465,2019-03-31,ACEM,79.2208,56.3482,87.357,74.3285,5.4048,9.0207,3.8795,1.3706,24738.6973
1466,2020-03-31,ACEM,81.1839,57.3458,92.354,76.9842,5.9208,10.101,4.2636,1.6711,30008.9148
1467,2021-03-31,ACEM,76.9556,51.6022,92.354,73.6646,6.5476,11.5581,5.1911,2.0973,36344.6904
1468,2022-03-31,ACEM,76.9556,51.6022,92.354,73.6646,6.5476,11.5581,4.7183,1.7908,20085.7634
1469,2023-03-31,ACEM,,,,,,,,,
1470,2003-03-31,ZOMATO,,,,,,,,,
1471,2004-03-31,ZOMATO,,,,,,,,,
1472,2005-03-31,ZOMATO,,,,,,,,,
1473,2006-03-31,ZOMATO,,,,,,,,,
1474,2007-03-31,ZOMATO,,,,,,,,,
1475,2008-03-31,ZOMATO,,,,,,,,,
1476,2009-03-31,ZOMATO,,,,,,,,,
1477,2010-03-31,ZOMATO,,,,,,,,,
1478,2011-03-31,ZOMATO,,,,,,,,,
1479,2012-03-31,ZOMATO,,,,,,,,,
1480,2013-03-31,ZOMATO,,,,,,,,,
1481,2014-03-31,ZOMATO,,,,,,,,,
1482,2015-03-31,ZOMATO,,,,,,,,,
1483,2016-03-31,ZOMATO,,,,,,,,,
1484,2017-03-31,ZOMATO,,,,,,,,,
1485,2018-03-31,ZOMATO,,,,,,,,,
1486,2019-03-31,ZOMATO,,,,,,,,,-19039.954
1487,2020-03-31,ZOMATO,,,,,-74.9838,-143.0446,,,-23879.369
1488,2021-03-31,ZOMATO,,,,,-14.0093,-18.4553,,,-6692.789
1489,2022-03-31,ZOMATO,26.2156,21.7654,76.0987,41.4043,-9.2868,-9.8251,46.7162,3.6777,-17416.8
1490,2023-03-31,ZOMATO,26.2156,21.7654,76.0987,41.4043,-4.9905,-5.4013,12.3503,2.074,-13834.2
1491,2003-03-31,BJHI,,,,,8.8765,17.2052,,1.2278,5303.5465
1492,2004-03-31,BJHI,,,,,10.4475,20.54,,1.6935,7356.8394
1493,2005-03-31,BJHI,,,,,8.9935,19.4678,,1.6526,6985.0101
1494,2006-03-31,BJHI,,,,,8.6392,22.3972,,2.5386,10622.2779
1495,2007-03-31,BJHI,,,,,7.0919,22.0271,,1.8948,12433.2153
1496,2008-03-31,BJHI,0.0,0.0,60.2348,20.1288,3.8166,10.0195,,1.3808,3260.0643
1497,2009-03-31,BJHI,0.0,0.0,69.6267,23.2673,4.395,6.8246,,0.7768,1161.6985
1498,2010-03-31,BJHI,0.0,0.0,69.6267,23.2673,21.2348,26.9014,,1.1426,6875.7299
1499,2011-03-31,BJHI,0.0,0.0,69.6267,23.2673,33.4028,35.7172,,1.177,23229.8116
1500,2012-03-31,BJHI,0.0,0.0,69.6267,23.2673,19.6682,20.8194,,1.0429,16887.8912
1501,2013-03-31,BJHI,0.0,0.0,69.6267,23.2673,18.6229,19.5151,,0.9821,18565.6881
1502,2014-03-31,BJHI,0.0,0.0,75.5268,25.2389,17.0973,17.7905,,0.9523,19875.6
1503,2015-03-31,BJHI,0.0,4.1717,78.5972,27.6532,15.4073,15.9832,,1.0744,19875.6
1504,2016-03-31,BJHI,0.0,4.1717,78.5972,27.6532,15.4283,15.793,,1.0679,19875.6
1505,2017-03-31,BJHI,0.4228,13.8755,66.0747,26.8383,14.8271,14.9387,,1.3502,24731.9
1506,2018-03-31,BJHI,0.4228,13.8755,66.0747,26.8383,12.3023,12.3422,,1.1762,3390.1374
1507,2019-03-31,BJHI,0.4228,13.8755,83.5942,32.6929,11.6619,11.69,,1.4099,3250.6873
1508,2020-03-31,BJHI,0.4228,13.8755,78.5972,31.023,10.0095,10.9365,,0.7636,1985.0334
1509,2021-03-31,BJHI,0.4228,13.8755,78.5972,31.023,9.327,11.2423,,0.9886,2485.9833
1510,2022-03-31,BJHI,0.4228,16.445,78.5972,31.8781,8.1869,10.138,,1.2412,2688.7391
1511,2023-03-31,BJHI,0.4228,16.445,78.5972,31.8781,9.0854,11.1474,,1.4081,2844.2501
1512,2003-03-31,IPRU,,,,,,,,,
1513,2004-03-31,IPRU,,,,,,,,,
1514,2005-03-31,IPRU,,,,,,,,,
1515,2006-03-31,IPRU,,,,,,,,,
1516,2007-03-31,IPRU,,,,,,,,,
1517,2008-03-31,IPRU,,,,,,,,,
1518,2009-03-31,IPRU,,,,,,,,,
1519,2010-03-31,IPRU,,,,,,,,,
1520,2011-03-31,IPRU,,,,,,,,,
1521,2012-03-31,IPRU,,,,,,,,,
1522,2013-03-31,IPRU,,,,,1.7871,43.6591,,,39647.1817
1523,2014-03-31,IPRU,,,,,1.6664,37.4248,,,43312.2534
1524,2015-03-31,IPRU,,,,,1.4552,34.0052,,,-82327.7087
1525,2016-03-31,IPRU,0.4228,9.5224,63.5762,24.5549,1.4205,31.2195,,,47707.1819
1526,2017-03-31,IPRU,0.4228,10.1572,63.5762,24.7661,1.4655,28.674,,1.3887,65832.1586
1527,2018-03-31,IPRU,0.4228,14.8126,66.0747,27.1502,1.2153,24.3707,,1.3451,77417.3712
1528,2019-03-31,IPRU,0.4228,14.8126,66.0747,27.1502,0.7473,16.359,,1.2652,88959.6445
1529,2020-03-31,IPRU,2.084,16.3845,66.0747,28.2265,0.6687,14.9701,,1.2811,101032.5275
1530,2021-03-31,IPRU,2.4162,16.3845,71.0716,30.007,0.5123,11.7164,,1.2526,139482.0616
1531,2022-03-31,IPRU,6.9767,20.0121,86.0927,37.7527,0.3289,8.3122,,1.2571,144341.7695
1532,2023-03-31,IPRU,6.9767,20.0121,86.0927,37.7527,0.3252,8.453,,1.2055,178568.4465
1533,2003-03-31,TPWR,,,,,6.024,12.4038,1.4201,0.7779,6804.3361
1534,2004-03-31,TPWR,,,,,5.8753,11.2302,2.246,1.3155,6058.3377
1535,2005-03-31,TPWR,,,,,6.2632,12.1707,1.7394,1.2094,5402.8649
1536,2006-03-31,TPWR,,,,,6.7727,15.2505,2.0314,1.5699,5821.6659
1537,2007-03-31,TPWR,,,,,5.9854,14.7631,1.8287,1.3402,5821.6659
1538,2008-03-31,TPWR,,,,,7.4952,16.1558,4.8338,2.2614,14859.0656
1539,2009-03-31,TPWR,,,,,5.267,15.5384,1.6259,1.2638,16017.4569
1540,2010-03-31,TPWR,1.933,7.8597,69.2655,26.4058,5.4824,19.7382,1.7483,1.5312,23440.2236
1541,2011-03-31,TPWR,8.6379,17.2007,69.2655,31.7473,4.5643,17.0431,1.2976,1.3691,25651.6613
1542,2012-03-31,TPWR,2.4162,13.0593,71.764,29.1319,-1.9431,-8.9793,1.0444,1.1741,-75052.0723
1543,2013-03-31,TPWR,27.2425,26.9649,71.764,42.028,-0.1326,-2.2403,1.0138,1.1495,4267.7986
1544,2014-03-31,TPWR,35.8502,37.3942,78.0253,50.4577,-0.3749,-2.9755,0.9275,1.1034,-1244.6362
1545,2015-03-31,TPWR,35.8502,32.9807,84.8585,51.2725,0.229,0.327,0.8277,1.0823,11840.2893
1546,2016-03-31,TPWR,35.8502,32.9807,72.3359,47.0878,0.9118,3.9598,0.7417,1.0621,31673.8665
1547,2017-03-31,TPWR,41.498,43.289,81.0957,55.3264,1.1721,6.4389,0.4257,1.1173,31101.1857
1548,2018-03-31,TPWR,48.5956,44.3168,81.0957,58.0324,2.9204,14.7615,0.5047,1.0606,38235.1236
1549,2019-03-31,TPWR,41.8303,44.3168,81.0957,55.7791,2.8358,13.5782,0.6967,1.0198,32859.0701
1550,2020-03-31,TPWR,46.6324,51.4813,92.354,63.5248,1.17,5.3728,0.6494,0.8811,39726.1223
1551,2021-03-31,TPWR,58.7436,51.4813,92.354,67.5586,1.1956,5.3828,0.8969,1.108,31685.0038
1552,2022-03-31,TPWR,61.8846,43.7122,92.354,66.0195,1.645,7.7807,1.1659,1.4768,39664.1248
1553,2023-03-31,TPWR,61.8846,43.7122,92.354,66.0195,2.7661,13.0256,1.1246,1.2494,33629.6915
1554,2003-03-31,TATACONS,,,,,2.2453,7.3634,2.4668,0.969,671.5052
1555,2004-03-31,TATACONS,,,,,5.305,16.2308,2.6643,1.1297,1690.9985
1556,2005-03-31,TATACONS,,,,,5.3637,15.059,3.3486,1.3511,3173.6967
1557,2006-03-31,TATACONS,,,,,7.1714,19.3738,3.4816,1.7681,3507.6952
1558,2007-03-31,TATACONS,,,,,6.9357,23.6985,2.9731,1.1666,5896.3268
1559,2008-03-31,TATACONS,7.5506,23.7908,72.3961,34.6243,18.2237,55.2248,2.8728,1.2011,5753.6914
1560,2009-03-31,TATACONS,26.5781,25.9674,72.3961,41.6859,8.1377,19.8872,2.9662,0.9982,3740.1491
1561,2010-03-31,TATACONS,7.8828,5.3507,72.3961,28.5987,4.5965,10.6144,3.8437,1.2837,3894.2386
1562,2011-03-31,TATACONS,7.8828,5.3507,72.3961,28.5987,3.1839,6.6228,4.306,1.2689,2874.8235
1563,2012-03-31,TATACONS,5.9197,5.3507,72.3961,27.9449,4.4398,8.3574,4.7356,1.2877,3800.4983
1564,2013-03-31,TATACONS,5.5874,8.5248,72.3961,28.8905,4.3666,7.9513,4.5983,1.3521,4694.2652
1565,2014-03-31,TATACONS,7.0976,8.5248,72.3961,29.3934,5.114,9.0162,4.7407,1.3431,4498.5141
1566,2015-03-31,TATACONS,17.6382,17.6542,76.0987,37.1794,2.5404,4.3701,4.8833,1.3899,3529.1696
