Dates,Company Name,ESG_DISCLOSURE_SCORE,ENVIRON_DISCLOSURE_SCORE,SOCIAL_DISCLOSURE_SCORE,GOVNCE_DISCLOSURE_SCORE,NET_INCOME,ALTMAN_Z_SCORE,TOBIN_Q_RATIO,RETURN_ON_ASSET,RETURN_COM_EQY,SALES_REV_TURN,BS_TOT_ASSET,BS_CUR_ASSET_REPORT,BS_TOT_NON_CUR_ASSET,BS_TOTAL_LIABILITIES,BS_CUR_LIAB,NON_CUR_LIAB,BS_PURE_RETAINED_EARNINGS,BS_RETAIN_EARN,IS_TOTAL_EXPENSES,BS_SH_OUT,BS_GOODWILL,CF_DVD_PAID,IS_RD_EXPEND,NET_OPER_PROFIT_AFTER_TAX,NET_OPER_PROFIT_AFTER_TAX.1,NET_INCOME.1,EBIT,EBK_EMPL_TURNOVER_RATE,NUMBER_EMPLOYEES_CSR,WACC_COST_EQUITY,WACC,WACC_COST_DEBT,WACC.1,FNCL_LVRG,BOOK_VAL_PER_SH,IS_EPS,PX_TO_BOOK_RATIO,NET_WORTH_GROWTH,TOT_DEBT_TO_COM_EQY
2019-03-31,RELIANCE,50.6287,44.0652,22.8235,84.8585,395880.0,1.6766,1.4197,4.3533,11.633,5692090.0,10024060.0,2320530.0,7703530.0,6070140.0,3173220.0,2896920.0,128140.0,3400220.0,,5982.0404,119970.0,-42820.0,18240.0,516610.7344,516610.7344,395880.0,716190.0,11.17,194056.0,12.8543,11.344,7.1005,11.344,2.6722,647.1237,66.1926,2.0868,31.8924,74.2692
2020-03-31,RELIANCE,50.6187,37.2999,29.5647,84.8585,393540.0,1.3105,1.2167,3.6299,9.3651,5975350.0,11659150.0,2582600.0,9076550.0,7045680.0,4129160.0,2916520.0,335330.0,3855970.0,,6399.3575,102590.0,-45920.0,18240.0,594934.0745,594934.0745,393540.0,799700.0,11.17,195618.0,17.5449,13.7376,5.9458,13.7376,2.58,708.4008,62.4778,1.5574,17.1059,76.1013
2021-03-31,RELIANCE,51.6648,40.441,29.5647,84.8585,491280.0,2.3769,1.4953,3.9506,8.5181,4669240.0,13212120.0,3730110.0,9482010.0,5217800.0,2775680.0,2442120.0,1967480.0,6192190.0,,6762.0688,102120.0,-39210.0,25720.0,566022.5066,566022.5066,491280.0,584160.0,11.17,236334.0,9.4669,9.1597,7.5602,9.1597,2.1562,1035.4405,76.37,1.9345,54.4505,37.1516
2022-03-31,RELIANCE,56.946,46.0888,34.7642,89.8555,607050.0,2.8206,1.6689,4.304,8.2053,6959630.0,14996650.0,3470190.0,11526460.0,6106810.0,3086620.0,3020190.0,2487550.0,6579240.0,,6765.994,130090.0,-42970.0,0.0,680668.7706,680668.7706,607050.0,804530.0,11.17,342982.0,10.6564,10.2061,7.3592,10.2061,1.9064,1152.0628,92.0,2.287,11.3276,36.1744
2023-03-31,RELIANCE,56.946,46.0888,34.7642,89.8555,667020.0,2.3649,1.5358,4.2935,8.9212,8778350.0,16074310.0,4252960.0,11821350.0,7785500.0,3957430.0,3828070.0,2961840.0,6093140.0,,6766.094,152700.0,-50830.0,0.0,800310.0738,800310.0738,667020.0,1010200.0,11.17,389414.0,10.4403,9.9927,7.8817,9.9927,2.0778,1058.0285,98.59,2.2032,-8.1609,46.7111
2003-03-31,TCS,32.7157,18.9076,26.2208,52.9456,10939.3,21.7368,8.0727,40.2874,64.3408,55178.6,31805.6,24234.2,7571.4,,17057.0,384.2,,13241.7,,,391.4,-29.6,,10465.7373,10465.7373,10939.3,12787.9,,,10.1571,7.3192,1.6885,7.3192,1.571,-5.1047,-18.8146,10.9475,61.2114,54.675
2004-03-31,TCS,34.0709,20.6415,26.622,54.8734,16124.5,21.5483,7.993,46.5594,95.184,71227.3,37458.6,28661.6,8797.0,,16389.8,429.8,756.7,18875.9,,121.2,87.3,-33.4,0.0,16168.3621,16168.3621,16124.5,18938.3,,,8.9948,7.0821,1.8663,7.0821,2.0444,170.2888,-12.6905,10.8445,55.8637,36.6699
2005-03-31,TCS,35.4261,22.3754,27.0232,56.8012,19769.0,28.5989,13.3402,43.7576,71.3497,96636.4,52898.3,36635.5,16262.8,,14885.4,2340.1,11469.6,13628.5,,3840.9185,4788.9,-3621.9,212.9,22923.0926,22923.0926,19769.0,27072.2,,,7.6798,7.672,5.0174,7.672,1.6306,9.0539,5.2526,19.7711,68.4936,5.8377
2006-03-31,TCS,36.7814,24.1093,27.4244,58.729,29667.4,32.8924,12.0115,44.7078,63.7212,132521.5,79818.5,51747.8,28070.7,,19193.5,636.9,31905.7,37674.1,,3914.442,7339.0,-7922.8,320.4,29355.9519,29355.9519,29667.4,34051.1,,,7.8609,7.8602,6.7118,7.8602,1.4253,14.904,7.5788,16.0653,67.7649,0.9611
2007-03-31,TCS,26.8886,5.527,10.127,64.8706,42126.3,21.7825,9.4859,39.8019,57.3764,186852.1,131861.5,90858.5,41003.0,,35458.0,5784.5,57948.3,67344.9,,3914.442,13240.9,-10918.4,280.2,40772.3178,40772.3178,42126.3,46993.7,,85000.0,8.8165,8.8029,5.5479,8.8029,1.4416,22.6088,10.7625,13.6434,51.6963,5.7259
2008-03-31,TCS,42.7221,30.2024,33.0109,64.8706,50260.2,13.3038,4.8207,32.688,47.7519,226195.2,175653.1,126217.7,49435.4,,44771.8,5752.8,86882.1,100859.3,,3914.442,12649.5,-14902.9,387.8,45300.8292,45300.8292,50260.2,51977.0,,107698.0,9.6436,9.6007,4.4595,9.6007,1.4609,31.1669,12.84,6.5009,37.8529,3.9136
2009-03-31,TCS,45.8908,34.4609,31.9831,71.1318,52564.2,8.7667,2.639,26.1496,37.7569,278128.8,226373.4,150962.9,75410.5,66601.7,64807.8,1793.9,118350.3,134858.2,,3914.442,32614.0,-16059.9,489.5,57777.0338,57777.0338,52564.2,66057.2,,126150.0,11.2638,11.2132,7.02,11.2132,1.4461,39.8524,13.4075,3.3784,27.8677,3.6146
2010-03-31,TCS,46.0215,36.1824,33.7969,68.0012,70006.4,14.3554,5.907,27.9849,41.1039,300289.2,273942.2,182483.2,91459.0,85657.9,84521.7,1136.2,136048.4,162525.3,,3914.442,32159.9,-19584.2,844.4,70466.5044,70466.5044,70006.4,80336.6,,160429.0,10.3677,10.3725,8.4127,10.3725,1.473,46.9204,17.835,8.3189,17.7353,0.5622
2011-03-31,TCS,47.9831,37.904,37.9686,68.0012,90680.4,21.7758,7.3435,30.1889,42.3425,373245.1,326810.4,170364.1,156446.3,77180.6,72460.3,4720.3,186350.5,222906.2,,3914.442,32320.0,-45843.8,1061.3,86096.6206,86096.6206,90680.4,104431.0,,198614.0,11.4943,11.494,8.9741,11.494,1.4046,62.3456,23.135,9.4947,32.8752,0.3065
2012-03-31,TCS,47.9831,37.904,37.9686,68.0012,104134.9,15.9905,5.8216,28.1402,38.5566,488938.3,413304.9,230617.4,182687.5,111924.9,103890.9,8034.0,221605.4,273650.4,,3914.442,35434.6,-38798.1,1437.0,101983.6436,101983.6436,104134.9,135173.7,,198614.0,10.9922,10.9974,8.8692,10.9974,1.3735,75.3089,26.535,7.76,20.7927,0.4293
2013-03-31,TCS,43.9493,37.904,28.3555,65.5027,139173.1,18.2335,6.173,29.7702,40.8529,629894.8,521678.7,313984.6,207694.1,128268.3,116647.1,11621.2,295466.2,364315.4,,3914.442,35815.0,-57031.6,1641.8,132071.6487,132071.6487,139173.1,169599.9,,276196.0,9.9034,9.9063,8.4526,9.9063,1.3745,98.4706,35.495,8.0011,30.7556,0.6026
2014-03-31,TCS,43.899,36.1824,29.9274,65.5027,191168.2,23.6399,6.2602,31.5771,40.7257,818093.6,689125.3,429703.2,259422.1,128868.7,110751.6,18117.1,517433.9,532190.4,,3917.456,39796.8,-54551.2,0.0,181165.909,181165.909,191168.2,238079.8,,300464.0,10.4464,10.445,8.4241,10.445,1.2897,141.2529,48.8,7.5508,43.5573,0.5365
2015-03-31,TCS,45.1363,36.1824,26.7836,72.3359,198521.8,17.3267,7.1038,27.8484,37.4676,946484.1,736608.8,488130.0,248478.8,218983.6,203182.4,15801.2,391325.7,485200.2,,3917.456,20932.2,-170204.6,2250.7,174669.4784,174669.4784,198521.8,226830.2,,319656.0,9.9843,9.9827,7.6547,9.9827,1.3454,129.2542,50.675,9.8796,-8.4945,0.7064
2016-03-31,TCS,51.5139,52.5521,29.5647,72.3359,242150.0,20.9193,5.6421,29.374,39.112,1086460.0,912130.0,632140.0,279990.0,176690.0,155690.0,21000.0,664960.0,679100.0,,3940.8559,38120.0,-94320.0,0.0,220059.3637,220059.3637,242150.0,287900.0,,353843.0,10.9587,10.9568,7.0674,10.9568,1.3315,185.7185,61.585,6.7853,44.543,0.3347
2017-03-31,TCS,53.9483,52.5521,30.5925,78.5972,262890.0,21.2912,4.7099,26.7483,32.5552,1179660.0,1053530.0,803160.0,250370.0,166720.0,145120.0,21600.0,814870.0,830360.0,,3940.8559,37210.0,-109730.0,0.0,231579.3087,231579.3087,262890.0,303240.0,10.5,387223.0,10.5316,10.5291,6.3934,10.5291,1.2171,224.1011,66.705,5.4257,20.667,0.3272
2018-03-31,TCS,50.7293,39.3537,34.1294,78.5972,258260.0,19.7562,5.2263,24.1633,29.422,1231040.0,1084090.0,812240.0,271850.0,207660.0,178280.0,29380.0,842540.0,870500.0,,3828.5752,38840.0,-107600.0,0.0,231547.5067,231547.5067,258260.0,305020.0,11.0,394998.0,10.724,10.7223,6.8023,10.7223,1.2176,227.8681,67.095,6.2518,-1.2161,0.2831
2019-03-31,TCS,54.9643,46.27,27.3579,91.1198,314720.0,22.2247,6.6345,27.9178,35.2042,1464630.0,1170530.0,921310.0,249220.0,250440.0,220840.0,29600.0,886150.0,911810.0,,3752.3847,38340.0,-114720.0,0.0,284386.8104,284386.8104,314720.0,374500.0,11.3,424285.0,10.856,10.8557,6.95,10.8557,1.261,243.9942,83.05,8.2037,4.9461,0.0677
2020-03-31,TCS,54.1495,39.1121,32.0738,91.1198,323400.0,15.3336,5.9719,27.182,36.8165,1569490.0,1208990.0,902370.0,306620.0,361500.0,270600.0,90900.0,791850.0,837510.0,,3752.3847,17100.0,-376340.0,3060.0,296299.2946,296299.2946,323400.0,385800.0,12.1,448464.0,12.7676,12.687,5.9285,12.687,1.3544,224.1934,86.19,8.1452,-8.1153,9.7188
2021-03-31,TCS,58.9176,49.8037,35.7013,91.1198,324300.0,20.0061,9.1799,25.5576,37.5606,1641770.0,1328810.0,992800.0,336010.0,436510.0,341550.0,94960.0,827450.0,881850.0,,3699.0514,39480.0,-108500.0,3060.0,307039.718,307039.718,324300.0,412630.0,7.2,488649.0,8.8497,8.8315,6.0803,8.8315,1.4696,239.3992,86.71,13.2743,5.2647,8.8024
2022-03-31,TCS,58.9679,51.5252,34.1294,91.1198,383270.0,19.7901,10.0403,27.9356,43.1382,1917540.0,1415140.0,1083100.0,332040.0,516680.0,423510.0,93170.0,783200.0,887730.0,,3659.0514,17870.0,-133170.0,3060.0,360432.8742,360432.8742,383270.0,484530.0,17.5,608271.0,10.3101,10.2894,6.6672,10.2894,1.5442,243.6123,103.62,15.3521,0.6595,8.7706
2023-03-31,TCS,58.9679,51.5252,34.1294,91.1198,421470.0,17.6301,8.4125,29.3418,46.3967,2254580.0,1457690.0,1102700.0,354990.0,524450.0,435580.0,88870.0,775940.0,921760.0,,3659.0514,40060.0,-413470.0,0.0,403182.0006,403182.0006,421470.0,542370.0,17.5,615721.0,10.2551,10.2368,7.453,10.2368,1.5812,252.9125,115.19,12.6759,3.8176,8.3076
2003-03-31,HDFCB,7.6352,-19.9522,-31.2806,73.8832,,,1.1506,1.322,19.1612,-545094.8327,,,,,,,,,,,,,,,,,,,,,,,,13.7899,-146.2073,-22.0156,4.4598,44.3466,71.6698
2004-03-31,HDFCB,10.5912,-16.3226,-27.0921,74.9403,,,1.1593,1.358,19.0715,-432914.5183,,,,,,,,,,,,,,,,,,,,,,,,13.5112,-118.7437,-17.7335,4.4099,42.928,74.2462
2005-03-31,HDFCB,13.5471,-12.6929,-22.9037,75.9975,,,1.1679,1.394,18.9818,-320734.204,,,,,,,,,,,,,,,,,,,,,,,,13.2325,-91.2801,-13.4514,4.3599,41.5093,76.8227
2006-03-31,HDFCB,16.5031,-9.0632,-18.7152,77.0546,8815.6,,1.2934,1.43,18.8921,56309.2,736013.2,,,,,,23113.0,50142.4,,3131.4241,,-1400.7,,19869.5,19869.5,8815.6,,,,10.6022,10.11,7.9534,10.11,12.9539,17.0126,2.826,4.551,40.0907,103.8755
2007-03-31,HDFCB,19.459,-5.4336,-14.5268,78.1118,11509.6,,1.2934,1.3959,19.5115,84645.2,913082.5,,,,,,23113.0,61509.8,,3193.8961,,-1725.8,,28112.5,28112.5,11509.6,,,,12.6325,12.1065,6.4135,12.1065,13.9781,20.2585,3.659,4.7099,21.455,43.512
2008-03-31,HDFCB,22.415,-1.8039,-10.3383,79.1689,15950.829,,0.7215,1.421,17.7177,124920.78,1331930.927,,,,,,23113.0,111807.227,,3544.3292,,-2236.321,,30890.9523,30890.9523,15950.829,,,,13.6023,12.7058,3.4995,12.7058,12.4685,32.5454,4.637,4.0904,78.2766,39.8341
2009-03-31,HDFCB,25.3709,1.8257,-6.1499,80.2261,22489.897,,1.1435,1.4207,16.8908,197505.447,1834027.574,,,1682648.765,,,57922.154,81198.602,,4253.8411,0.0,-3018.58,,41349.835,41349.835,22489.897,,,,13.8548,12.5826,6.0693,12.5826,11.8888,35.4845,5.295,2.7432,30.8567,53.5823
2010-03-31,HDFCB,28.9206,0.3322,3.2044,83.0223,30036.518,,1.3,1.4784,16.3627,204423.089,2229474.875,,,2012527.917,,,76611.383,100791.969,,4577.4327,0.0,-4264.414,,51845.472,51845.472,30036.518,,,51888.0,11.0737,10.33,7.2737,10.33,11.0682,47.2291,6.882,4.0939,43.2228,99.6143
2011-03-31,HDFCB,26.1141,0.3322,3.2044,74.6237,39924.887,,1.3006,1.5941,16.9156,246283.8,2779629.349,,,2522552.221,,,103497.498,131694.958,,4652.2568,0.0,-5519.403,,59685.684,59685.684,39924.887,,,55752.0,12.3157,11.5397,7.814,11.5397,10.6114,54.9971,8.645,4.2654,18.3509,88.8446
2012-03-31,HDFCB,30.4195,0.6645,7.3761,83.0223,52470.218,,1.2691,1.6953,18.8076,341857.234,3410550.116,,,3106606.079,,,139462.149,172661.414,,4693.3765,0.0,-7716.703,,71730.022,71730.022,52470.218,,,66076.0,11.2692,10.6766,8.5562,10.6766,11.0941,64.3689,11.225,4.0381,18.0751,112.8607
2013-03-31,HDFCB,30.5603,1.0873,7.3761,83.0223,68696.385,,1.2751,1.8349,20.5513,429939.858,4077229.85,,,3708589.203,,,185028.334,226031.69,,4758.8381,0.0,-10135.02,,86544.818,86544.818,68696.385,,,69065.0,10.1649,9.6584,8.07,9.6584,11.2003,76.9993,14.55,4.0608,21.2904,129.4712
2014-03-31,HDFCB,47.9429,38.9006,15.4776,89.2836,87434.85,,1.269,1.9188,21.6398,508525.212,5036199.62,,,4593015.963,,,243958.2,293816.318,,4798.1009,0.0,-13140.705,,104963.573,104963.573,87434.85,,,68165.0,11.9788,11.1817,8.588,11.1817,11.2777,92.0502,18.29,4.0673,20.5331,124.9992
2015-03-31,HDFCB,49.8642,38.9006,20.6771,89.8555,106888.91,,1.3182,1.9247,19.9195,602121.76,6070965.177,,,5437808.252,,,313630.864,376508.64,,5012.9906,0.0,-16492.77,,129742.978,129742.978,106888.91,,,76286.0,11.7019,10.8683,7.6093,10.8683,10.3495,125.9808,22.05,4.059,42.9905,103.8153
2016-03-31,HDFCB,50.7897,38.9006,23.4583,89.8555,128013.316,,1.2578,1.8698,18.6258,743732.155,7622123.264,,,6877275.794,,,398187.453,475780.223,,5056.373,0.0,-20091.666,,157996.728,157996.728,128013.316,,,87555.0,11.5917,10.3179,7.2127,10.3179,9.9616,146.9514,25.425,3.6446,17.6553,149.5105
2017-03-31,HDFCB,51.9264,39.7463,26.0278,89.8555,152530.25,,1.3114,1.8438,18.3663,861489.858,8923441.607,,,8002587.73,,,533026.485,638698.872,,5125.0914,0.0,-24083.093,,192852.415,192852.415,152530.25,,,84325.0,11.0005,9.9132,6.4205,9.9132,9.9613,179.1069,29.975,4.0271,23.5382,125.3707
2018-03-31,HDFCB,52.0773,39.7463,26.4813,89.8555,185100.242,,1.3443,1.8551,18.382,1013444.478,11031861.695,,,9932307.13,,,664313.333,789491.529,,5190.1805,0.0,-28312.716,,251377.531,251377.531,185100.242,,,88253.0,11.0901,10.0846,7.0957,10.0846,9.9086,211.1663,35.865,4.4659,19.3969,150.242
2019-03-31,HDFCB,53.2542,39.7463,27.5091,92.354,223324.309,,1.3696,1.8641,16.9653,1241077.909,12928057.065,,,11386312.525,,,816817.188,972810.366,,5446.6132,0.0,-33842.896,,308270.4357,308270.4357,223324.309,,,98061.0,10.2903,9.6227,7.0639,9.6227,9.1008,282.1435,41.665,4.1094,40.2134,107.2235
2020-03-31,HDFCB,55.1152,44.9411,27.9021,92.354,272539.506,,1.1874,1.8968,16.516,1470607.663,15808304.373,,,14038950.908,,,974215.158,1181184.002,,5483.2865,0.0,-66305.761,,387390.553,387390.553,272539.506,,,116971.0,14.9844,12.494,6.4401,12.494,8.7072,321.6296,49.84,2.6798,14.7626,110.2401
2021-03-31,HDFCB,62.4183,43.2196,51.5719,92.354,318332.091,,1.341,1.8834,16.4867,1559025.936,17995066.442,,,15890636.909,,,1220777.237,1498097.841,,5512.7765,0.0,0.0,,463424.781,463424.781,318332.091,,,120093.0,10.3777,9.6817,6.6674,9.6817,8.7535,380.589,57.88,3.9246,18.9679,90.6157
2022-03-31,HDFCB,63.0822,40.0785,56.711,92.354,380527.5,,1.2676,1.9403,16.6483,1677015.8,21229343.0,,,18748877.2,,,1519906.8,1847160.164,,5545.541,1487.9,-35924.0,,519325.8,519325.8,380527.5,,,141579.0,12.1049,11.0473,7.455,11.0473,8.5805,445.9911,68.77,3.2968,17.8809,97.0622
2023-03-31,HDFCB,63.0822,40.0785,56.711,92.354,459971.1,,1.2405,1.9769,17.1387,2046692.7,25304324.4,,,22401346.8,,,1847432.2,2234036.7,,5579.7428,1487.9,-86045.2,,601941.7,601941.7,459971.1,,,173222.0,10.5906,10.0145,8.0862,10.0145,8.6693,518.7291,82.64,3.1029,17.0266,92.7107
2003-03-31,ICICIBC,22.5838,-6.722,-1.2383,75.5143,11519.958,,1.0141,1.0654,18.1349,122213.7891,1094331.625,,,,,,5683.2891,46581.3438,,3371.6893,,-0.568,,,,11519.958,,,,6.5986,5.9305,5.8515,5.9305,17.0216,19.7888,3.4167,1.2307,10.6032,647.5069
2004-03-31,ICICIBC,23.5123,-5.9664,0.3015,76.0064,15803.7832,,1.0802,1.316,21.9069,138006.1563,1307476.0,,,,,,9772.0273,52780.1953,,3390.1555,,-5354.9409,,16573.303,16573.303,15803.7832,,,,5.5037,4.6011,4.246,4.6011,16.6468,22.8778,4.6786,2.3516,16.2431,539.2333
2005-03-31,ICICIBC,24.4408,-5.2108,1.8412,76.4986,23956.441,,1.0934,1.5497,23.9202,169318.552,1784336.312,,,,,,14637.244,75370.86,,4052.0621,,-6381.725,,24430.883,24430.883,23956.441,,,,7.6853,5.9453,4.9356,5.9453,15.4357,30.2917,5.9854,2.3577,58.2582,389.494
2006-03-31,ICICIBC,25.3693,-4.4552,3.381,76.9908,24200.898,,1.1599,1.1027,21.0135,254630.365,2604986.427,,,,,,50959.862,95194.413,,4894.0315,,-6381.725,,24430.883,24430.883,24200.898,,,,9.0499,7.2707,5.4119,7.2707,19.0561,21.9845,5.6291,4.8716,-12.3436,453.5925
2007-03-31,ICICIBC,26.2978,-3.6996,4.9208,77.483,27606.342,,1.1719,0.8689,23.9578,416025.837,3749673.774,,,,,,50959.862,110371.58,,4945.9667,,-9072.081,,24430.883,24430.883,27606.342,,,,12.1566,8.9611,5.3145,8.9611,27.5741,24.8415,5.6218,6.2458,14.1945,540.3318
2008-03-31,ICICIBC,27.2263,-2.944,6.4605,77.9751,33982.3,,1.0842,0.7897,11.9218,599917.441,4856165.859,,,,,,44890.641,123445.458,,6119.7812,,-11124.591,,57985.3781,57985.3781,33982.3,,,,12.4074,7.6466,3.6203,7.6466,15.0957,73.0781,5.8532,1.9143,263.9948,224.8664
2009-03-31,ICICIBC,30.2887,0.0,10.1572,80.5238,35769.504,,0.9791,0.7388,7.7887,487821.186,4826909.674,,,4346529.278,,,96752.874,143476.475,,6122.8785,1692.9,-14229.374,,72847.391,72847.391,35769.504,,,34596.0,16.355,8.9296,6.3539,8.9296,10.5423,76.9696,5.8418,0.7861,5.3783,226.6339
2010-03-31,ICICIBC,28.3171,0.0,10.1572,74.6237,46702.945,,1.1122,0.9609,9.4902,437152.884,4893472.953,,,4367803.907,,,133564.711,188014.202,,6131.6492,1555.9,-14348.954,,93127.773,93127.773,46702.945,,,41068.0,12.8474,10.0773,7.7929,10.0773,9.876,83.6586,7.6236,2.0701,8.8461,251.0263
2011-03-31,ICICIBC,27.4821,0.0,10.1572,72.1252,60932.672,,1.1372,1.1911,11.4321,403755.517,5337678.657,,,4771071.487,,,168102.926,228181.932,,6334.748,1464.8,-15567.579,,93127.773,93127.773,60932.672,,,56969.0,14.2518,11.054,8.2531,11.054,9.5978,87.3002,9.7345,2.3247,7.8095,265.402
2012-03-31,ICICIBC,31.1236,0.0,10.1572,83.0223,76429.355,,1.0668,1.3257,13.112,486154.758,6192868.956,,,5565826.749,,,214068.085,287237.571,,6339.9294,1432.3,-19013.434,,93127.773,93127.773,76429.355,,,58276.0,12.0111,9.9287,8.721,9.9287,9.8908,96.6517,12.06,1.6746,10.8024,288.7443
2013-03-31,ICICIBC,31.1236,0.0,10.1572,83.0223,96036.125,,1.0768,1.4842,14.7704,566808.927,6748217.143,,,6043535.418,,,274179.374,361550.579,,6344.6994,1432.3,-22194.629,,93127.773,93127.773,96036.125,,,62065.0,10.9832,9.2543,8.163,9.2543,9.9517,108.3777,15.1436,1.7535,12.2166,277.7934
2014-03-31,ICICIBC,31.1236,0.0,10.1572,83.0223,110413.664,,1.0901,1.5523,15.2093,631642.936,7477623.77,,,6693217.606,,,329076.292,437144.583,,6352.4299,1432.3,-27040.48,,93127.773,93127.773,110413.664,,,72226.0,13.0971,10.6068,8.7097,10.6068,9.7979,120.3159,17.3909,1.8815,11.1506,246.9689
2015-03-31,ICICIBC,35.4391,0.4228,22.1282,83.5942,122468.652,,1.1189,1.5563,15.2008,706393.742,8260791.703,,,7388688.114,,,397698.469,516319.785,,6376.9691,1257.0,-30840.867,,93127.773,93127.773,122468.652,,,67857.0,13.4161,10.2331,7.5446,10.2331,9.7673,132.8288,19.2455,2.1593,10.8265,255.6456
2016-03-31,ICICIBC,35.4391,0.4228,22.1282,83.5942,101799.585,,1.0473,1.1669,11.386,778263.324,9187561.977,,,8212898.403,,,425789.297,607414.959,,6396.2453,1257.0,-34524.887,,93127.773,93127.773,101799.585,,,74096.0,13.5149,10.0081,7.8655,10.0081,9.7578,147.1343,15.9364,1.4622,11.1047,239.3138
2017-03-31,ICICIBC,35.7811,0.4228,23.156,83.5942,101883.845,,1.0574,1.0699,10.2528,847630.21,9857246.529,,,8762273.446,,,469651.169,710674.305,,6407.2164,1126.2,-34230.91,,93127.773,93127.773,101883.845,,,82841.0,13.965,10.4488,7.5647,10.4488,9.5826,163.3034,15.9182,1.5412,11.1797,187.8917
2018-03-31,ICICIBC,37.3705,5.1948,23.156,83.5942,77121.865,,1.0608,0.731,7.1654,833827.795,11242810.402,,,10076431.571,,,493805.543,766580.698,,6428.2569,1117.5,-17161.116,,238236.547,238236.547,77121.865,,,82724.0,14.8205,11.1921,8.4493,11.1921,9.802,172.0991,12.02,1.6174,5.7322,213.9651
2019-03-31,ICICIBC,38.8894,9.7554,23.156,83.5942,42542.387,,1.1162,0.3601,3.7835,917787.287,12387938.907,,,11179599.481,,,505648.752,799259.498,,6446.2397,1097.0,-11688.27,,238236.547,238236.547,42542.387,,,86763.0,12.7227,10.4462,7.7619,10.4462,10.508,177.2404,6.61,2.2596,3.2755,191.6296
2020-03-31,ICICIBC,39.0504,6.6445,26.7533,83.5942,95663.078,,1.0629,0.7313,8.0656,1072274.519,13772922.323,,,12475374.055,,,566009.503,880718.659,,6472.7652,1097.0,-8863.792,,201655.98,201655.98,95663.078,,,99319.0,18.6064,11.6956,5.1002,11.6956,11.0284,189.9653,14.81,1.7043,7.6205,178.5718
2021-03-31,ICICIBC,38.6983,5.5874,26.7533,83.5942,183843.186,,1.1557,1.2459,13.106,1141408.672,15738122.446,,,14066364.048,,,754341.103,1072315.16,,6915.9924,1076.7,0.0,,313088.7952,313088.7952,183843.186,,,98750.0,11.5893,10.1709,6.5287,10.1709,10.5191,227.8596,27.26,2.5546,28.1615,99.4846
2022-03-31,ICICIBC,39.8451,9.0305,26.7533,83.5942,251100.96,,1.1857,1.5097,14.7863,1176600.384,17526373.837,,,15646040.029,,,953980.895,1306316.012,,6949.0375,1013.318,-13852.335,,323232.1582,323232.1582,251100.96,,,105844.0,13.1452,11.5748,7.0127,11.5748,9.794,261.9823,36.21,2.7876,15.5247,95.9593
2023-03-31,ICICIBC,39.8451,9.0305,26.7533,83.5942,340366.408,,1.2033,1.8343,17.1664,1445236.845,19584904.97,,,17373059.551,,,1233861.393,1616171.77,,6983.0818,1013.318,-34794.463,,343316.5113,343316.5113,340366.408,,,129020.0,10.7259,9.9384,7.5584,9.9384,9.3585,307.1678,48.86,2.8559,17.8219,94.4938
2003-03-31,INFO,28.4654,12.0601,-5.0397,78.1803,9430.823,53.4874,8.1164,33.1561,36.4794,36480.8289,33433.5467,24108.0106,9325.5361,,2994.7062,247.687,24903.7665,23277.354,,4239.557,,,,8711.7099,8711.7099,9430.823,10581.3839,,,10.5841,10.5653,0.0,10.5653,1.1002,7.0093,1.1267,9.0065,41.5086,0.0
2004-03-31,INFO,30.6713,14.6827,-1.8279,78.9693,12415.4161,28.8871,6.8243,29.4355,34.2229,48808.3867,49363.147,38012.9842,11350.1628,,6629.063,1157.9757,32597.3151,34344.979,,4265.0276,341.5741,-2167.2976,0.0,11338.0724,11338.0724,12415.4161,13468.0087,,,8.089,8.089,0.0,8.089,1.1626,9.7481,2.9498,7.9152,52.328,0.0
2005-03-31,INFO,32.8773,17.3053,1.3839,79.7584,18916.7,44.7098,6.8243,32.3705,39.9245,71296.5,67513.2,51307.6,16205.6,,14325.6,1157.9757,14153.5,42834.6,,4329.1288,405.2,-10205.7,743.9,17901.1988,17901.1988,18916.7,20705.2,,,10.3682,10.3682,0.0,10.3682,1.2334,12.2857,4.4046,11.4829,27.9249,0.0
2006-03-31,INFO,35.0833,19.928,4.5957,80.5475,24580.0,23.8379,9.0158,30.4749,40.0175,95210.0,93800.0,70870.0,22930.0,,23460.0,0.0,22190.0,52850.0,,4408.8797,410.0,-4030.0,1020.0,23815.6483,23815.6483,24580.0,26710.0,,,10.0519,10.0519,0.0,10.0519,1.3131,15.7999,5.6274,11.7936,30.9738,0.0
2007-03-31,INFO,37.2893,22.5506,7.8076,81.3366,38560.0,35.1708,8.7599,33.8409,42.3248,138930.0,134090.0,95460.0,38630.0,,21500.0,0.0,49410.0,82010.0,,4569.6789,5890.0,-15320.0,1670.0,36647.8063,36647.8063,38560.0,40020.0,,,9.7342,9.7342,0.0,9.7342,1.2507,24.6297,8.6558,10.245,61.5705,0.0
2008-03-31,INFO,34.6243,11.1749,12.0012,80.5238,46590.0,14.8065,4.8122,29.6799,37.1976,166920.0,179860.0,130180.0,49680.0,,41910.0,0.0,68280.0,106580.0,,4575.9661,6890.0,-8350.0,2010.0,40882.3952,40882.3952,46590.0,46400.0,,91187.0,10.0532,10.0532,0.0,10.0532,1.2533,30.1466,10.1921,5.9704,22.5677,0.0
